,Unnamed: 0,age,workclass,fnlwgt,education,education_num,marital-status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,class
982,x>846,35<x<53, Private,21174<x<274186, 12th,4<x<8, Married-civ-spouse, Transport-moving, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
983,x>846,17<x<35, Private,21174<x<274186, Bachelors,x>12, Married-civ-spouse, Exec-managerial, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
984,x>846,35<x<53, Private,21174<x<274186, Assoc-acdm,8<x<12, Divorced, Tech-support, Not-in-family, White, Female,x=0,x=0,50<x<74, United-States,LOW
985,x>846,17<x<35, Local-gov,21174<x<274186, Bachelors,x>12, Never-married, Prof-specialty, Own-child, White, Female,x=0,x=0,1<x<25, United-States,LOW
986,x>846,35<x<53, Private,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Craft-repair, Husband, White, Male,x=0,x>1811,25<x<50, United-States,HIGH
987,x>846,35<x<53, Private,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Craft-repair, Husband, White, Male,x=0,x=0,25<x<50, United-States,HIGH
988,x>846,35<x<53, State-gov,21174<x<274186, Doctorate,x>12, Married-civ-spouse, Prof-specialty, Wife, White, Female,x=0,x>1811,25<x<50, United-States,HIGH
989,x>846,x<17, Private,21174<x<274186, 11th,4<x<8, Never-married, Adm-clerical, Own-child, White, Male,x=0,x=0,1<x<25, United-States,LOW
990,x>846,17<x<35, Self-emp-not-inc,21174<x<274186, Some-college,8<x<12, Never-married, Craft-repair, Own-child, White, Male,x=0,x=0,1<x<25, United-States,LOW
991,x>846,17<x<35, Private,21174<x<274186, Bachelors,x>12, Never-married, Sales, Not-in-family, Black, Female,x=0,1207<x<1811,25<x<50, United-States,LOW
992,x>846,17<x<35, Private,21174<x<274186, Bachelors,x>12, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,x=0,x=0,25<x<50, Taiwan,LOW
993,x>846,35<x<53, Private,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Craft-repair, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
994,x>846,35<x<53, State-gov,21174<x<274186, Assoc-voc,8<x<12, Married-civ-spouse, Prof-specialty, Wife, White, Female,x=0,x=0,25<x<50, United-States,HIGH
995,x>846,35<x<53, Private,21174<x<274186, Bachelors,x>12, Separated, Prof-specialty, Unmarried, White, Female,x=0,x=0,25<x<50, United-States,LOW
996,x>846,17<x<35, Local-gov,21174<x<274186, HS-grad,8<x<12, Divorced, Exec-managerial, Not-in-family, White, Female,x=0,x=0,25<x<50, United-States,LOW
997,x>846,53<x<71, Self-emp-not-inc,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Farming-fishing, Husband, White, Male,x=0,x=0,50<x<74, United-States,LOW
998,x>846,35<x<53, Local-gov,21174<x<274186, Some-college,8<x<12, Married-civ-spouse, Protective-serv, Husband, White, Male,x=0,x=0,25<x<50, United-States,HIGH
999,x>846,17<x<35, Private,21174<x<274186, Some-college,8<x<12, Married-civ-spouse, Adm-clerical, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
1000,x>846,17<x<35, Private,21174<x<274186, Assoc-voc,8<x<12, Married-civ-spouse, Transport-moving, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
1001,x>846,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Protective-serv, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
1002,x>846,17<x<35, Private,21174<x<274186, Bachelors,x>12, Never-married, Exec-managerial, Not-in-family, White, Male,x=0,x=0,25<x<50, United-States,LOW
1003,x>846,35<x<53, Private,21174<x<274186, Some-college,8<x<12, Married-civ-spouse, Exec-managerial, Husband, White, Male,6309<x<12618,x=0,50<x<74, United-States,HIGH
1004,x>846,35<x<53, Private,274186<x<527198, HS-grad,8<x<12, Divorced, Craft-repair, Own-child, White, Male,x=0,x=0,25<x<50, United-States,LOW
1005,x>846,35<x<53, Federal-gov,21174<x<274186, Assoc-acdm,8<x<12, Married-civ-spouse, Prof-specialty, Husband, White, Male,x=0,x=0,25<x<50, United-States,HIGH
1006,x>846,35<x<53, Self-emp-not-inc,21174<x<274186, Bachelors,x>12, Never-married, Sales, Not-in-family, White, Male,x=0,x=0,25<x<50, United-States,HIGH
1007,x>846,17<x<35, Private,21174<x<274186, Doctorate,x>12, Married-spouse-absent, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,x=0,x=0,50<x<74, China,LOW
1008,x>846,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Divorced, Craft-repair, Not-in-family, White, Male,x=0,x=0,25<x<50, United-States,LOW
1009,x>846,17<x<35, Private,21174<x<274186, Some-college,8<x<12, Never-married, Adm-clerical, Own-child, White, Male,x=0,x=0,25<x<50, United-States,LOW
1010,x>846,17<x<35, Self-emp-not-inc,274186<x<527198, Bachelors,x>12, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,x=0,x=0,1<x<25, India,LOW
1011,x>846,53<x<71, Private,21174<x<274186, 10th,4<x<8, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
1012,x>846,17<x<35, Self-emp-inc,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Sales, Wife, White, Female,x=0,x>1811,1<x<25, United-States,HIGH
1013,x>846,35<x<53, Private,21174<x<274186, Some-college,8<x<12, Divorced, Prof-specialty, Unmarried, White, Female,x=0,x=0,25<x<50, United-States,LOW
1014,x>846,35<x<53, Self-emp-inc,21174<x<274186, Bachelors,x>12, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,x=0,x=0,50<x<74, United-States,HIGH
1015,x>846,35<x<53, Self-emp-inc,21174<x<274186, 9th,4<x<8, Married-civ-spouse, Exec-managerial, Husband, White, Male,x=0,1207<x<1811,25<x<50, Mexico,LOW
1016,x>846,35<x<53, Private,21174<x<274186, Bachelors,x>12, Married-civ-spouse, Exec-managerial, Husband, Black, Male,x=0,x=0,25<x<50, United-States,LOW
1017,x>846,17<x<35, Self-emp-not-inc,21174<x<274186, Assoc-acdm,8<x<12, Married-civ-spouse, Prof-specialty, Wife, White, Female,x=0,x=0,1<x<25, United-States,HIGH
1018,x>846,17<x<35, Local-gov,21174<x<274186, HS-grad,8<x<12, Divorced, Adm-clerical, Unmarried, White, Female,x=0,x=0,25<x<50, United-States,LOW
1019,x>846,17<x<35, Private,21174<x<274186, Bachelors,x>12, Never-married, Prof-specialty, Not-in-family, White, Male,x=0,x=0,25<x<50, United-States,LOW
1020,x>846,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Never-married, Handlers-cleaners, Own-child, White, Male,x=0,x=0,1<x<25, United-States,LOW
1021,x>846,35<x<53, Private,21174<x<274186, Bachelors,x>12, Married-civ-spouse, Craft-repair, Husband, White, Male,0<x<6309,x=0,25<x<50, United-States,HIGH
1022,x>846,35<x<53, Private,274186<x<527198, Assoc-voc,8<x<12, Married-civ-spouse, Transport-moving, Husband, White, Male,x=0,x=0,50<x<74, United-States,LOW
1023,x>846,17<x<35, Self-emp-inc,274186<x<527198, Masters,x>12, Married-civ-spouse, Sales, Husband, White, Male,x=0,x=0,25<x<50, Mexico,HIGH
1024,x>846,17<x<35, Private,21174<x<274186, Bachelors,x>12, Married-civ-spouse, Sales, Wife, White, Female,x=0,x=0,25<x<50, United-States,HIGH
1025,x>846,35<x<53, State-gov,21174<x<274186, Bachelors,x>12, Never-married, Adm-clerical, Not-in-family, White, Male,x=0,x=0,25<x<50, United-States,LOW
1026,x>846,53<x<71, Private,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Sales, Wife, White, Female,x=0,x=0,25<x<50, United-States,LOW
1027,x>846,17<x<35, Private,274186<x<527198, HS-grad,8<x<12, Divorced, Handlers-cleaners, Own-child, White, Female,x=0,x=0,25<x<50, United-States,LOW
1028,x>846,35<x<53, Private,21174<x<274186, Some-college,8<x<12, Married-civ-spouse, Craft-repair, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
1029,x>846,35<x<53, Private,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Transport-moving, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
1030,x>846,53<x<71, Local-gov,21174<x<274186, Bachelors,x>12, Married-civ-spouse, Prof-specialty, Wife, White, Female,x=0,x=0,25<x<50, United-States,HIGH
1031,x>846,35<x<53, Private,274186<x<527198, Bachelors,x>12, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,x=0,x=0,25<x<50, Japan,LOW
1032,x>846,17<x<35, Private,21174<x<274186, Some-college,8<x<12, Married-civ-spouse, Tech-support, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
1033,x>846,35<x<53, Federal-gov,21174<x<274186, HS-grad,8<x<12, Divorced, Tech-support, Not-in-family, White, Female,0<x<6309,x=0,25<x<50, United-States,LOW
1034,x>846,17<x<35, State-gov,21174<x<274186, Some-college,8<x<12, Married-civ-spouse, Exec-managerial, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
1035,x>846,35<x<53, Private,21174<x<274186, Bachelors,x>12, Married-civ-spouse, Tech-support, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
1036,x>846,35<x<53, Private,21174<x<274186, Some-college,8<x<12, Divorced, Other-service, Unmarried, Black, Female,x=0,x=0,25<x<50, United-States,LOW
1037,x>846,17<x<35, Private,21174<x<274186, Assoc-voc,8<x<12, Never-married, Adm-clerical, Own-child, White, Female,x=0,x=0,25<x<50, United-States,LOW
1038,x>846,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Transport-moving, Husband, White, Male,x=0,x=0,25<x<50, United-States,HIGH
1039,x>846,53<x<71, Federal-gov,21174<x<274186, HS-grad,8<x<12, Widowed, Handlers-cleaners, Not-in-family, Black, Male,x=0,x=0,25<x<50, United-States,LOW
1040,x>846,35<x<53, Self-emp-not-inc,21174<x<274186, Some-college,8<x<12, Divorced, Other-service, Unmarried, White, Male,x=0,x=0,25<x<50, United-States,LOW
