,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,previous,poutcome,class
6529,18<x<37,blue-collar,married,primary,no,-6847<x<15165,yes,no,unknown,x>23,may,2<x<971,1<x<16,x<0,unknown,no
6530,37<x<56,technician,married,secondary,no,-6847<x<15165,yes,yes,unknown,16<x<23,jun,2<x<971,1<x<16,x<0,unknown,no
6531,37<x<56,admin.,divorced,secondary,no,-6847<x<15165,yes,no,cellular,8<x<16,apr,2<x<971,1<x<16,x<0,unknown,no
6532,56<x<75,blue-collar,married,primary,no,-6847<x<15165,no,no,unknown,16<x<23,jun,2<x<971,1<x<16,x<0,unknown,no
6533,37<x<56,technician,married,secondary,no,-6847<x<15165,no,no,cellular,x>23,jul,2<x<971,1<x<16,x<0,unknown,no
6534,37<x<56,blue-collar,married,secondary,no,-6847<x<15165,yes,no,unknown,16<x<23,may,2<x<971,1<x<16,x<0,unknown,no
6535,37<x<56,technician,single,unknown,no,-6847<x<15165,no,no,cellular,x>23,jan,2<x<971,1<x<16,x<0,unknown,no
6536,37<x<56,self-employed,divorced,secondary,no,-6847<x<15165,no,yes,cellular,x>23,aug,2<x<971,1<x<16,x<0,unknown,no
6537,56<x<75,blue-collar,married,secondary,no,-6847<x<15165,yes,no,telephone,16<x<23,may,2<x<971,1<x<16,x<0,unknown,no
6538,18<x<37,management,single,tertiary,no,-6847<x<15165,yes,no,cellular,8<x<16,may,2<x<971,1<x<16,x<0,unknown,no
6539,18<x<37,blue-collar,single,primary,no,-6847<x<15165,yes,no,unknown,8<x<16,may,2<x<971,x<1,x<0,unknown,no
6540,18<x<37,management,married,tertiary,no,-6847<x<15165,yes,no,cellular,x>23,apr,2<x<971,x<1,0<x<14,failure,no
6541,37<x<56,management,married,tertiary,no,-6847<x<15165,no,no,cellular,8<x<16,sep,2<x<971,1<x<16,x<0,unknown,no
6542,37<x<56,blue-collar,divorced,primary,no,-6847<x<15165,no,no,unknown,8<x<16,jun,2<x<971,x<1,x<0,unknown,no
6543,37<x<56,services,married,secondary,no,-6847<x<15165,yes,no,cellular,8<x<16,jul,2<x<971,x<1,x<0,unknown,no
6544,37<x<56,services,single,secondary,no,-6847<x<15165,yes,no,unknown,x>23,may,2<x<971,1<x<16,x<0,unknown,no
6545,18<x<37,admin.,single,secondary,no,-6847<x<15165,yes,no,unknown,x>23,may,2<x<971,x<1,x<0,unknown,no
6546,37<x<56,services,married,secondary,no,-6847<x<15165,yes,yes,cellular,1<x<8,feb,2<x<971,1<x<16,x<0,unknown,no
6547,37<x<56,management,married,secondary,no,-6847<x<15165,yes,no,cellular,16<x<23,nov,2<x<971,1<x<16,x<0,unknown,no
6548,37<x<56,technician,single,tertiary,no,-6847<x<15165,yes,no,cellular,16<x<23,nov,2<x<971,1<x<16,0<x<14,failure,no
6549,18<x<37,admin.,married,secondary,no,-6847<x<15165,no,no,cellular,x>23,apr,2<x<971,1<x<16,x<0,unknown,no
6550,56<x<75,management,divorced,tertiary,no,-6847<x<15165,yes,no,unknown,1<x<8,may,2<x<971,x<1,x<0,unknown,no
6551,18<x<37,technician,single,secondary,no,-6847<x<15165,no,no,cellular,8<x<16,aug,2<x<971,1<x<16,x<0,unknown,no
6552,56<x<75,technician,married,primary,no,-6847<x<15165,no,no,cellular,x>23,nov,971<x<1941,x<1,x<0,unknown,no
6553,18<x<37,admin.,married,secondary,no,-6847<x<15165,yes,no,cellular,1<x<8,may,2<x<971,x<1,0<x<14,failure,no
6554,18<x<37,management,married,tertiary,no,-6847<x<15165,no,no,cellular,8<x<16,aug,2<x<971,1<x<16,x<0,unknown,no
6555,18<x<37,technician,single,tertiary,no,-6847<x<15165,yes,no,cellular,x>23,jul,2<x<971,1<x<16,x<0,unknown,no
6556,37<x<56,blue-collar,married,primary,no,-6847<x<15165,yes,yes,cellular,x>23,jan,2<x<971,1<x<16,0<x<14,other,no
6557,37<x<56,technician,married,secondary,no,-6847<x<15165,no,no,telephone,x>23,jul,2<x<971,1<x<16,x<0,unknown,no
6558,37<x<56,technician,divorced,secondary,no,-6847<x<15165,no,no,cellular,x>23,aug,2<x<971,1<x<16,x<0,unknown,no
6559,18<x<37,management,married,tertiary,no,-6847<x<15165,yes,no,cellular,8<x<16,aug,2<x<971,1<x<16,x<0,unknown,no
6560,37<x<56,management,married,tertiary,no,-6847<x<15165,no,no,cellular,x>23,aug,2<x<971,1<x<16,x<0,unknown,no
6561,18<x<37,management,single,tertiary,no,-6847<x<15165,yes,no,cellular,16<x<23,aug,2<x<971,1<x<16,x<0,unknown,no
6562,18<x<37,services,single,primary,no,-6847<x<15165,no,yes,cellular,1<x<8,feb,2<x<971,1<x<16,0<x<14,other,no
6563,37<x<56,technician,married,unknown,no,-6847<x<15165,yes,no,cellular,8<x<16,oct,2<x<971,1<x<16,0<x<14,failure,no
6564,37<x<56,blue-collar,married,primary,no,-6847<x<15165,yes,no,cellular,8<x<16,may,2<x<971,x<1,x<0,unknown,no
6565,37<x<56,technician,married,secondary,no,-6847<x<15165,no,no,unknown,1<x<8,jun,2<x<971,x<1,x<0,unknown,no
6566,18<x<37,blue-collar,single,primary,no,-6847<x<15165,yes,no,cellular,8<x<16,may,2<x<971,1<x<16,0<x<14,failure,no
6567,18<x<37,management,single,tertiary,no,-6847<x<15165,yes,no,cellular,16<x<23,may,2<x<971,1<x<16,0<x<14,failure,no
6568,37<x<56,technician,married,secondary,no,-6847<x<15165,no,no,unknown,16<x<23,jun,2<x<971,1<x<16,x<0,unknown,no
6569,18<x<37,management,single,tertiary,no,-6847<x<15165,no,yes,cellular,1<x<8,feb,2<x<971,1<x<16,0<x<14,failure,no
6570,37<x<56,technician,divorced,secondary,no,-6847<x<15165,yes,no,cellular,x>23,jul,2<x<971,1<x<16,x<0,unknown,no
6571,18<x<37,student,single,secondary,no,-6847<x<15165,no,no,cellular,x>23,aug,2<x<971,1<x<16,x<0,unknown,no
6572,37<x<56,entrepreneur,divorced,secondary,no,-6847<x<15165,yes,no,unknown,8<x<16,may,2<x<971,1<x<16,x<0,unknown,no
6573,37<x<56,technician,married,tertiary,no,-6847<x<15165,no,yes,unknown,1<x<8,may,2<x<971,x<1,x<0,unknown,no
6574,18<x<37,management,single,secondary,no,-6847<x<15165,no,no,cellular,1<x<8,jul,2<x<971,x<1,x<0,unknown,no
6575,18<x<37,management,married,secondary,no,-6847<x<15165,yes,no,cellular,16<x<23,jul,2<x<971,1<x<16,x<0,unknown,no
6576,18<x<37,technician,married,secondary,no,-6847<x<15165,yes,no,unknown,8<x<16,may,2<x<971,1<x<16,x<0,unknown,no
6577,37<x<56,admin.,married,secondary,no,-6847<x<15165,yes,no,cellular,16<x<23,nov,2<x<971,1<x<16,x<0,unknown,no
6578,18<x<37,admin.,married,secondary,no,-6847<x<15165,no,no,unknown,16<x<23,may,2<x<971,1<x<16,x<0,unknown,no
6579,37<x<56,blue-collar,married,primary,no,-6847<x<15165,yes,no,cellular,16<x<23,apr,2<x<971,1<x<16,0<x<14,failure,no
6580,37<x<56,management,married,tertiary,no,-6847<x<15165,no,no,cellular,x>23,apr,2<x<971,x<1,x<0,unknown,no
6581,37<x<56,admin.,married,secondary,no,-6847<x<15165,yes,no,cellular,1<x<8,sep,2<x<971,x<1,0<x<14,failure,no
6582,37<x<56,blue-collar,married,secondary,no,-6847<x<15165,yes,no,unknown,x>23,may,2<x<971,x<1,x<0,unknown,no
6583,37<x<56,self-employed,married,tertiary,no,-6847<x<15165,no,no,telephone,x>23,jul,2<x<971,1<x<16,x<0,unknown,no
6584,18<x<37,technician,single,secondary,no,-6847<x<15165,yes,no,unknown,1<x<8,jun,2<x<971,1<x<16,x<0,unknown,no
6585,18<x<37,admin.,single,secondary,no,-6847<x<15165,yes,no,unknown,8<x<16,may,2<x<971,1<x<16,x<0,unknown,no
6586,37<x<56,technician,divorced,secondary,no,-6847<x<15165,no,no,cellular,16<x<23,jul,2<x<971,1<x<16,x<0,unknown,no
6587,37<x<56,entrepreneur,married,tertiary,no,-6847<x<15165,yes,no,unknown,8<x<16,may,2<x<971,1<x<16,x<0,unknown,no
6588,18<x<37,unemployed,single,tertiary,no,-6847<x<15165,yes,no,unknown,x>23,may,2<x<971,1<x<16,x<0,unknown,no
6589,37<x<56,blue-collar,married,primary,no,-6847<x<15165,yes,no,unknown,1<x<8,jun,2<x<971,x<1,x<0,unknown,no
6590,18<x<37,technician,single,tertiary,no,-6847<x<15165,no,no,cellular,8<x<16,aug,2<x<971,1<x<16,x<0,unknown,no
6591,56<x<75,retired,married,primary,no,-6847<x<15165,no,no,cellular,8<x<16,jul,2<x<971,1<x<16,x<0,unknown,no
6592,37<x<56,admin.,married,secondary,no,-6847<x<15165,yes,no,cellular,1<x<8,feb,2<x<971,1<x<16,0<x<14,failure,no
6593,37<x<56,self-employed,married,secondary,no,-6847<x<15165,no,no,unknown,16<x<23,jun,2<x<971,x<1,x<0,unknown,no
6594,37<x<56,admin.,divorced,secondary,no,-6847<x<15165,yes,no,unknown,16<x<23,jun,2<x<971,x<1,x<0,unknown,no
6595,18<x<37,management,single,secondary,no,-6847<x<15165,yes,no,cellular,1<x<8,feb,2<x<971,1<x<16,x<0,unknown,no
6596,37<x<56,technician,married,secondary,no,-6847<x<15165,no,no,cellular,8<x<16,aug,2<x<971,1<x<16,x<0,unknown,no
6597,18<x<37,services,single,secondary,no,-6847<x<15165,yes,no,cellular,16<x<23,may,2<x<971,1<x<16,x<0,unknown,no
6598,18<x<37,blue-collar,single,secondary,no,-6847<x<15165,yes,no,cellular,16<x<23,may,2<x<971,1<x<16,0<x<14,other,no
6599,56<x<75,retired,married,tertiary,no,-6847<x<15165,no,no,cellular,1<x<8,mar,2<x<971,x<1,0<x<14,success,no
6600,18<x<37,services,single,secondary,no,-6847<x<15165,yes,yes,cellular,8<x<16,may,2<x<971,1<x<16,x<0,unknown,no
6601,37<x<56,management,single,tertiary,no,-6847<x<15165,no,no,cellular,8<x<16,aug,2<x<971,1<x<16,x<0,unknown,no
6602,18<x<37,technician,single,secondary,no,-6847<x<15165,yes,yes,unknown,16<x<23,jun,2<x<971,1<x<16,x<0,unknown,no
6603,x>75,retired,married,unknown,no,-6847<x<15165,no,no,cellular,x>23,jan,2<x<971,x<1,x<0,unknown,no
6604,37<x<56,entrepreneur,married,secondary,no,-6847<x<15165,yes,yes,cellular,16<x<23,nov,2<x<971,x<1,x<0,unknown,no
6605,56<x<75,management,married,tertiary,no,-6847<x<15165,no,no,cellular,8<x<16,aug,2<x<971,1<x<16,x<0,unknown,no
6606,37<x<56,entrepreneur,married,secondary,no,-6847<x<15165,no,yes,cellular,16<x<23,jul,2<x<971,x<1,x<0,unknown,no
6607,18<x<37,admin.,single,secondary,no,-6847<x<15165,yes,no,unknown,16<x<23,jun,2<x<971,1<x<16,x<0,unknown,no
6608,18<x<37,technician,single,secondary,no,-6847<x<15165,yes,no,cellular,16<x<23,nov,2<x<971,x<1,0<x<14,failure,no
6609,18<x<37,management,single,tertiary,no,-6847<x<15165,yes,no,cellular,1<x<8,feb,2<x<971,1<x<16,0<x<14,other,no
6610,18<x<37,admin.,single,secondary,no,-6847<x<15165,yes,no,cellular,x>23,jul,2<x<971,1<x<16,x<0,unknown,no
6611,37<x<56,blue-collar,married,tertiary,no,-6847<x<15165,yes,no,unknown,8<x<16,may,2<x<971,x<1,x<0,unknown,no
6612,18<x<37,admin.,single,secondary,no,-6847<x<15165,yes,no,cellular,16<x<23,nov,2<x<971,1<x<16,x<0,unknown,no
6613,37<x<56,technician,married,secondary,no,-6847<x<15165,no,no,cellular,1<x<8,aug,2<x<971,1<x<16,x<0,unknown,no
6614,56<x<75,retired,married,primary,no,-6847<x<15165,no,no,cellular,8<x<16,mar,2<x<971,x<1,x<0,unknown,no
6615,37<x<56,technician,divorced,tertiary,no,-6847<x<15165,no,yes,cellular,16<x<23,aug,2<x<971,1<x<16,x<0,unknown,no
6616,37<x<56,management,married,tertiary,no,-6847<x<15165,no,no,telephone,16<x<23,oct,2<x<971,x<1,x<0,unknown,no
6617,18<x<37,admin.,single,secondary,no,-6847<x<15165,yes,no,unknown,x>23,may,2<x<971,1<x<16,x<0,unknown,no
6618,18<x<37,technician,married,secondary,no,-6847<x<15165,yes,no,cellular,8<x<16,jun,2<x<971,1<x<16,0<x<14,success,no
6619,37<x<56,entrepreneur,married,tertiary,no,-6847<x<15165,no,no,cellular,x>23,jul,2<x<971,1<x<16,x<0,unknown,no
6620,37<x<56,technician,divorced,secondary,no,-6847<x<15165,no,no,cellular,1<x<8,aug,2<x<971,1<x<16,x<0,unknown,no
6621,37<x<56,blue-collar,married,secondary,no,-6847<x<15165,yes,no,unknown,x>23,may,2<x<971,1<x<16,x<0,unknown,no
6622,37<x<56,management,divorced,secondary,no,-6847<x<15165,no,no,cellular,1<x<8,aug,2<x<971,1<x<16,x<0,unknown,no
6623,18<x<37,blue-collar,married,secondary,no,-6847<x<15165,yes,no,cellular,1<x<8,may,2<x<971,1<x<16,x<0,unknown,no
6624,56<x<75,services,married,secondary,no,-6847<x<15165,no,yes,telephone,1<x<8,feb,2<x<971,1<x<16,0<x<14,failure,no
6625,56<x<75,admin.,married,secondary,no,-6847<x<15165,no,no,telephone,16<x<23,nov,2<x<971,1<x<16,x<0,unknown,no
6626,18<x<37,management,married,tertiary,no,-6847<x<15165,no,no,cellular,x>23,may,2<x<971,x<1,0<x<14,failure,no
6627,37<x<56,blue-collar,married,secondary,no,-6847<x<15165,yes,no,cellular,8<x<16,may,2<x<971,x<1,0<x<14,failure,no
6628,37<x<56,blue-collar,married,secondary,no,-6847<x<15165,no,no,unknown,1<x<8,jun,2<x<971,x<1,x<0,unknown,no
6629,37<x<56,blue-collar,married,primary,no,-6847<x<15165,no,yes,telephone,8<x<16,jul,2<x<971,1<x<16,x<0,unknown,no
6630,37<x<56,entrepreneur,divorced,tertiary,no,-6847<x<15165,yes,yes,cellular,16<x<23,nov,2<x<971,1<x<16,0<x<14,failure,no
6631,37<x<56,entrepreneur,married,secondary,no,-6847<x<15165,no,no,cellular,1<x<8,feb,971<x<1941,x<1,x<0,unknown,no
6632,37<x<56,self-employed,married,secondary,no,-6847<x<15165,yes,no,cellular,x>23,jul,2<x<971,1<x<16,x<0,unknown,no
6633,18<x<37,technician,married,secondary,no,-6847<x<15165,no,no,cellular,x>23,aug,2<x<971,1<x<16,x<0,unknown,no
6634,37<x<56,housemaid,married,primary,no,-6847<x<15165,no,no,cellular,16<x<23,nov,2<x<971,1<x<16,x<0,unknown,no
6635,37<x<56,services,married,unknown,no,-6847<x<15165,no,yes,cellular,16<x<23,nov,2<x<971,x<1,0<x<14,success,no
6636,37<x<56,blue-collar,married,secondary,no,-6847<x<15165,no,yes,cellular,1<x<8,aug,2<x<971,x<1,x<0,unknown,no
6637,37<x<56,management,married,tertiary,no,-6847<x<15165,yes,no,cellular,8<x<16,may,2<x<971,x<1,x<0,unknown,no
6638,18<x<37,management,divorced,tertiary,no,-6847<x<15165,no,no,cellular,16<x<23,jul,2<x<971,x<1,x<0,unknown,no
6639,37<x<56,management,married,tertiary,no,-6847<x<15165,yes,no,cellular,16<x<23,aug,2<x<971,x<1,x<0,unknown,no
6640,18<x<37,student,single,tertiary,no,-6847<x<15165,yes,no,cellular,16<x<23,aug,2<x<971,1<x<16,0<x<14,success,no
6641,18<x<37,admin.,married,secondary,no,-6847<x<15165,yes,no,unknown,16<x<23,may,2<x<971,x<1,x<0,unknown,no
6642,37<x<56,technician,married,secondary,no,-6847<x<15165,yes,yes,cellular,1<x<8,may,2<x<971,x<1,x<0,unknown,no
6643,18<x<37,blue-collar,married,secondary,no,-6847<x<15165,yes,no,unknown,x>23,may,2<x<971,1<x<16,x<0,unknown,no
6644,18<x<37,management,married,tertiary,no,-6847<x<15165,yes,no,cellular,1<x<8,jul,2<x<971,16<x<32,x<0,unknown,no
6645,56<x<75,retired,married,tertiary,no,-6847<x<15165,no,no,cellular,1<x<8,feb,2<x<971,1<x<16,x<0,unknown,no
6646,18<x<37,technician,divorced,secondary,no,-6847<x<15165,no,no,unknown,x>23,may,2<x<971,x<1,x<0,unknown,no
6647,37<x<56,services,divorced,secondary,no,-6847<x<15165,yes,no,cellular,1<x<8,may,2<x<971,1<x<16,0<x<14,other,no
6648,18<x<37,management,married,tertiary,no,-6847<x<15165,no,no,cellular,8<x<16,aug,2<x<971,1<x<16,x<0,unknown,no
6649,18<x<37,management,married,tertiary,no,-6847<x<15165,no,no,cellular,1<x<8,feb,2<x<971,1<x<16,x<0,unknown,no
6650,37<x<56,blue-collar,married,unknown,no,-6847<x<15165,yes,no,unknown,x>23,may,2<x<971,1<x<16,x<0,unknown,no
6651,56<x<75,retired,married,primary,no,-6847<x<15165,no,yes,cellular,16<x<23,jul,2<x<971,x<1,x<0,unknown,no
6652,37<x<56,housemaid,married,secondary,no,-6847<x<15165,no,no,cellular,1<x<8,jun,2<x<971,1<x<16,0<x<14,success,no
6653,18<x<37,management,married,tertiary,no,-6847<x<15165,yes,no,cellular,16<x<23,apr,2<x<971,1<x<16,0<x<14,failure,no
6654,18<x<37,admin.,married,secondary,no,-6847<x<15165,yes,no,cellular,8<x<16,may,2<x<971,x<1,0<x<14,failure,no
6655,56<x<75,housemaid,married,primary,no,-6847<x<15165,yes,no,unknown,8<x<16,may,2<x<971,1<x<16,x<0,unknown,no
6656,37<x<56,self-employed,divorced,secondary,no,-6847<x<15165,yes,no,cellular,16<x<23,apr,2<x<971,x<1,x<0,unknown,no
6657,37<x<56,management,married,tertiary,no,-6847<x<15165,yes,no,unknown,8<x<16,may,2<x<971,x<1,x<0,unknown,no
6658,37<x<56,self-employed,married,primary,no,-6847<x<15165,no,no,unknown,16<x<23,jun,2<x<971,x<1,x<0,unknown,no
6659,37<x<56,services,divorced,unknown,no,-6847<x<15165,no,no,unknown,16<x<23,jun,2<x<971,1<x<16,x<0,unknown,no
6660,56<x<75,management,married,primary,no,-6847<x<15165,yes,no,cellular,16<x<23,nov,2<x<971,x<1,0<x<14,failure,no
6661,37<x<56,self-employed,married,secondary,no,-6847<x<15165,yes,no,cellular,16<x<23,nov,2<x<971,x<1,0<x<14,failure,no
6662,37<x<56,technician,married,secondary,no,-6847<x<15165,no,no,cellular,8<x<16,aug,2<x<971,1<x<16,x<0,unknown,no
6663,37<x<56,technician,married,tertiary,no,-6847<x<15165,no,no,cellular,16<x<23,jul,2<x<971,x<1,x<0,unknown,no
6664,18<x<37,technician,divorced,tertiary,no,-6847<x<15165,yes,no,cellular,x>23,jul,2<x<971,1<x<16,x<0,unknown,no
6665,37<x<56,self-employed,single,primary,no,-6847<x<15165,no,yes,cellular,8<x<16,jul,2<x<971,1<x<16,x<0,unknown,no
6666,37<x<56,admin.,married,secondary,no,-6847<x<15165,no,no,unknown,1<x<8,jun,971<x<1941,1<x<16,x<0,unknown,no
6667,37<x<56,admin.,single,secondary,no,-6847<x<15165,yes,no,cellular,8<x<16,may,2<x<971,1<x<16,0<x<14,failure,no
6668,37<x<56,management,married,primary,no,-6847<x<15165,yes,yes,cellular,16<x<23,jul,2<x<971,1<x<16,x<0,unknown,no
6669,37<x<56,admin.,married,secondary,no,-6847<x<15165,no,no,unknown,16<x<23,may,2<x<971,1<x<16,x<0,unknown,no
6670,18<x<37,technician,divorced,secondary,no,-6847<x<15165,yes,no,cellular,16<x<23,nov,2<x<971,1<x<16,0<x<14,failure,no
6671,18<x<37,services,married,secondary,no,-6847<x<15165,yes,no,unknown,16<x<23,may,2<x<971,x<1,x<0,unknown,no
6672,56<x<75,admin.,divorced,secondary,no,-6847<x<15165,yes,yes,unknown,1<x<8,jun,2<x<971,1<x<16,x<0,unknown,no
6673,37<x<56,blue-collar,married,primary,no,-6847<x<15165,no,yes,cellular,x>23,jan,2<x<971,x<1,x<0,unknown,no
6674,37<x<56,management,divorced,tertiary,no,-6847<x<15165,yes,no,cellular,1<x<8,may,2<x<971,x<1,x<0,unknown,no
6675,37<x<56,admin.,single,secondary,no,-6847<x<15165,yes,no,cellular,8<x<16,may,2<x<971,x<1,x<0,unknown,no
6676,56<x<75,retired,married,secondary,no,-6847<x<15165,no,no,unknown,x>23,may,2<x<971,1<x<16,x<0,unknown,no
6677,37<x<56,unemployed,married,secondary,no,-6847<x<15165,yes,no,unknown,1<x<8,may,2<x<971,1<x<16,x<0,unknown,no
6678,18<x<37,technician,married,secondary,no,-6847<x<15165,no,no,cellular,x>23,jan,2<x<971,1<x<16,x<0,unknown,no
6679,37<x<56,blue-collar,married,primary,no,-6847<x<15165,yes,no,unknown,8<x<16,may,2<x<971,1<x<16,x<0,unknown,no
6680,18<x<37,admin.,married,secondary,no,-6847<x<15165,no,yes,cellular,x>23,jul,2<x<971,x<1,x<0,unknown,no
6681,18<x<37,services,married,secondary,no,-6847<x<15165,yes,yes,cellular,1<x<8,jul,2<x<971,x<1,x<0,unknown,no
6682,18<x<37,management,married,tertiary,no,-6847<x<15165,no,no,cellular,16<x<23,nov,2<x<971,x<1,x<0,unknown,no
6683,18<x<37,blue-collar,single,secondary,no,-6847<x<15165,no,no,telephone,x>23,jan,2<x<971,1<x<16,14<x<29,other,no
6684,37<x<56,technician,single,secondary,no,-6847<x<15165,yes,no,cellular,8<x<16,jul,2<x<971,1<x<16,x<0,unknown,no
6685,37<x<56,admin.,married,primary,no,-6847<x<15165,yes,no,unknown,8<x<16,may,2<x<971,x<1,x<0,unknown,no
6686,18<x<37,blue-collar,married,secondary,no,-6847<x<15165,yes,no,cellular,x>23,jul,2<x<971,1<x<16,x<0,unknown,no
6687,37<x<56,entrepreneur,married,tertiary,no,-6847<x<15165,yes,yes,cellular,x>23,aug,2<x<971,1<x<16,x<0,unknown,no
6688,18<x<37,blue-collar,divorced,unknown,no,-6847<x<15165,yes,yes,unknown,x>23,jun,2<x<971,1<x<16,x<0,unknown,no
6689,18<x<37,admin.,single,secondary,no,-6847<x<15165,no,no,cellular,1<x<8,jul,2<x<971,1<x<16,x<0,unknown,no
6690,37<x<56,blue-collar,married,secondary,no,-6847<x<15165,yes,no,unknown,8<x<16,may,2<x<971,x<1,x<0,unknown,no
6691,x>75,retired,divorced,unknown,no,-6847<x<15165,no,no,telephone,8<x<16,oct,2<x<971,x<1,x<0,unknown,no
6692,18<x<37,blue-collar,married,secondary,no,-6847<x<15165,yes,yes,unknown,16<x<23,may,2<x<971,1<x<16,x<0,unknown,no
6693,18<x<37,entrepreneur,married,tertiary,yes,-6847<x<15165,yes,yes,unknown,16<x<23,jun,2<x<971,1<x<16,x<0,unknown,no
6694,18<x<37,technician,married,secondary,no,-6847<x<15165,no,no,cellular,1<x<8,aug,971<x<1941,x<1,x<0,unknown,no
6695,18<x<37,technician,single,secondary,no,-6847<x<15165,yes,no,cellular,x>23,may,2<x<971,x<1,0<x<14,success,no
6696,18<x<37,admin.,married,secondary,no,-6847<x<15165,no,yes,cellular,8<x<16,jul,2<x<971,1<x<16,x<0,unknown,no
6697,37<x<56,blue-collar,married,primary,no,-6847<x<15165,yes,no,cellular,16<x<23,apr,2<x<971,x<1,0<x<14,failure,no
6698,37<x<56,retired,divorced,secondary,no,-6847<x<15165,no,yes,unknown,16<x<23,jun,2<x<971,x<1,x<0,unknown,no
6699,18<x<37,blue-collar,married,secondary,no,-6847<x<15165,yes,no,cellular,8<x<16,jul,2<x<971,1<x<16,x<0,unknown,no
6700,37<x<56,admin.,married,secondary,no,-6847<x<15165,no,yes,cellular,16<x<23,nov,2<x<971,1<x<16,0<x<14,failure,no
6701,56<x<75,admin.,married,primary,no,-6847<x<15165,no,yes,cellular,8<x<16,jul,2<x<971,x<1,x<0,unknown,no
6702,37<x<56,self-employed,married,primary,no,-6847<x<15165,no,yes,telephone,8<x<16,jul,2<x<971,1<x<16,x<0,unknown,no
6703,37<x<56,blue-collar,married,secondary,no,-6847<x<15165,yes,yes,cellular,1<x<8,may,2<x<971,x<1,0<x<14,failure,no
6704,37<x<56,admin.,married,secondary,no,-6847<x<15165,yes,no,cellular,8<x<16,jul,2<x<971,x<1,x<0,unknown,no
6705,18<x<37,technician,married,tertiary,no,-6847<x<15165,yes,no,cellular,16<x<23,nov,2<x<971,1<x<16,x<0,unknown,no
6706,18<x<37,blue-collar,married,secondary,no,-6847<x<15165,yes,no,cellular,16<x<23,apr,2<x<971,1<x<16,0<x<14,other,no
6707,37<x<56,management,married,tertiary,no,-6847<x<15165,no,no,unknown,8<x<16,may,2<x<971,x<1,x<0,unknown,no
6708,18<x<37,management,single,tertiary,no,-6847<x<15165,yes,no,cellular,1<x<8,may,2<x<971,x<1,x<0,unknown,no
6709,37<x<56,unknown,married,unknown,no,-6847<x<15165,no,no,cellular,1<x<8,aug,2<x<971,x<1,x<0,unknown,no
6710,56<x<75,retired,divorced,primary,no,-6847<x<15165,no,no,telephone,8<x<16,sep,2<x<971,1<x<16,0<x<14,success,no
6711,18<x<37,admin.,married,secondary,no,-6847<x<15165,yes,no,cellular,8<x<16,jul,2<x<971,x<1,x<0,unknown,no
6712,18<x<37,housemaid,divorced,primary,no,-6847<x<15165,yes,no,telephone,8<x<16,jul,2<x<971,1<x<16,x<0,unknown,no
6713,37<x<56,housemaid,divorced,secondary,no,-6847<x<15165,yes,yes,cellular,8<x<16,may,2<x<971,x<1,x<0,unknown,no
6714,18<x<37,services,married,secondary,no,-6847<x<15165,yes,yes,cellular,1<x<8,feb,2<x<971,1<x<16,0<x<14,failure,no
6715,37<x<56,admin.,married,secondary,no,-6847<x<15165,yes,no,unknown,8<x<16,may,2<x<971,x<1,x<0,unknown,no
6716,18<x<37,technician,single,secondary,no,-6847<x<15165,yes,no,unknown,16<x<23,may,2<x<971,x<1,x<0,unknown,no
6717,18<x<37,technician,divorced,secondary,no,-6847<x<15165,no,no,unknown,8<x<16,may,2<x<971,1<x<16,x<0,unknown,no
6718,18<x<37,admin.,married,secondary,no,-6847<x<15165,yes,yes,unknown,x>23,may,2<x<971,x<1,x<0,unknown,no
6719,56<x<75,entrepreneur,married,secondary,yes,-6847<x<15165,no,yes,cellular,x>23,jul,2<x<971,x<1,x<0,unknown,no
6720,37<x<56,management,married,primary,no,-6847<x<15165,yes,yes,cellular,1<x<8,apr,2<x<971,1<x<16,0<x<14,failure,no
6721,18<x<37,blue-collar,married,secondary,no,-6847<x<15165,yes,no,unknown,1<x<8,may,2<x<971,x<1,x<0,unknown,no
6722,37<x<56,management,divorced,unknown,no,-6847<x<15165,no,no,cellular,x<1,sep,2<x<971,1<x<16,0<x<14,success,no
6723,37<x<56,admin.,divorced,unknown,no,-6847<x<15165,no,no,telephone,1<x<8,jul,2<x<971,1<x<16,x<0,unknown,no
