id,workcla,education,relationship,race,sex,native_country,age,fnlwgt,education_num,hours_per_week,class
329, Self_emp_not_inc, Doctorate, Wife, White, Male, Thailand,35<x<53,274186<x<527198,x<1,25<x<50,0
330, Local_gov, Doctorate, Wife, Asian_Pac_Islander, Male, China,53<x<71,274186<x<527198,x>12,1<x<25,1
331, State_gov, 11th, Wife, White, Male, Yugoslavia,17<x<35,21174<x<274186,x>12,50<x<74,1
332, Private, HS_grad, Wife, White, Male, France,x>71,274186<x<527198,4<x<8,25<x<50,1
333, Local_gov, Some_college, Husband, Asian_Pac_Islander, Female, Columbia,17<x<35,274186<x<527198,8<x<12,1<x<25,1
334, Local_gov, 12th, Not_in_family, Amer_Indian_Eskimo, Female, Guatemala,35<x<53,21174<x<274186,x>12,50<x<74,1
335, Self_emp_not_inc, Bachelors, Not_in_family, Black, Male, India,35<x<53,21174<x<274186,x>12,25<x<50,1
336, Local_gov, Bachelors, Other_relative, Asian_Pac_Islander, Female, Poland,53<x<71,274186<x<527198,4<x<8,1<x<25,1
337, Federal_gov, Prof_school, Not_in_family, Other, Female, Puerto_Rico,17<x<35,21174<x<274186,x>12,25<x<50,1
338, Private, Assoc_acdm, Unmarried, Asian_Pac_Islander, Male, Columbia,35<x<53,21174<x<274186,1<x<4,1<x<25,1
339, Self_emp_inc, Assoc_acdm, Own_child, Black, Male, Ecuador,x>71,21174<x<274186,x>12,25<x<50,1
340, Local_gov, 11th, Not_in_family, Amer_Indian_Eskimo, Female, Columbia,x>71,21174<x<274186,8<x<12,25<x<50,1
341, Local_gov, 1st_4th, Unmarried, Other, Male, China,53<x<71,21174<x<274186,4<x<8,25<x<50,1
342, Self_emp_not_inc, 5th_6th, Unmarried, Other, Female, Portugal,x>71,21174<x<274186,8<x<12,1<x<25,1
343, Local_gov, 5th_6th, Other_relative, Amer_Indian_Eskimo, Female, Mexico,35<x<53,21174<x<274186,8<x<12,1<x<25,1
344, Private, 12th, Other_relative, Asian_Pac_Islander, Female, Philippines,53<x<71,21174<x<274186,4<x<8,1<x<25,1
345, State_gov, 1st_4th, Wife, White, Male, Poland,53<x<71,21174<x<274186,4<x<8,25<x<50,1
346, Federal_gov, HS_grad, Not_in_family, Asian_Pac_Islander, Female, Dominican_Republic,53<x<71,274186<x<527198,1<x<4,50<x<74,1
347, Self_emp_inc, Assoc_acdm, Other_relative, Other, Female, Columbia,17<x<35,21174<x<274186,1<x<4,x<1,1
348, Federal_gov, Doctorate, Unmarried, Other, Male, Cambodia,53<x<71,274186<x<527198,1<x<4,50<x<74,1
349, Private, Assoc_acdm, Husband, Black, Female, Germany,17<x<35,21174<x<274186,4<x<8,25<x<50,1
350, State_gov, 7th_8th, Husband, White, Male, Mexico,53<x<71,21174<x<274186,x<1,1<x<25,1
351, Self_emp_inc, 9th, Unmarried, Black, Male, Canada,35<x<53,21174<x<274186,4<x<8,1<x<25,1
352, Self_emp_inc, Doctorate, Unmarried, Amer_Indian_Eskimo, Female, El_Salvador,35<x<53,21174<x<274186,4<x<8,50<x<74,1
353, Private, 9th, Unmarried, Black, Male, Ecuador,17<x<35,21174<x<274186,x<1,1<x<25,1
354, Self_emp_inc, 10th, Other_relative, Amer_Indian_Eskimo, Male, Guatemala,35<x<53,274186<x<527198,8<x<12,x>74,1
355, Private, Some_college, Not_in_family, White, Male, Iran,17<x<35,274186<x<527198,8<x<12,50<x<74,1
356, Private, HS_grad, Own_child, White, Male, England,53<x<71,21174<x<274186,x>12,25<x<50,1
357, State_gov, HS_grad, Unmarried, Amer_Indian_Eskimo, Male, Cuba,35<x<53,21174<x<274186,x>12,25<x<50,1
358, Self_emp_not_inc, 9th, Own_child, Black, Male, El_Salvador,17<x<35,21174<x<274186,x<1,1<x<25,1
359, Federal_gov, Some_college, Husband, Amer_Indian_Eskimo, Female, Germany,x>71,21174<x<274186,1<x<4,25<x<50,1
360, State_gov, 11th, Own_child, White, Female, Dominican_Republic,x>71,21174<x<274186,4<x<8,x<1,1
361, Local_gov, Assoc_acdm, Other_relative, Asian_Pac_Islander, Male, India,53<x<71,21174<x<274186,4<x<8,25<x<50,1
362, Local_gov, 1st_4th, Wife, Black, Male, Portugal,53<x<71,274186<x<527198,x>12,25<x<50,1
363, Self_emp_not_inc, Assoc_voc, Not_in_family, White, Male, Iran,x>71,21174<x<274186,8<x<12,25<x<50,1
364, Self_emp_inc, 5th_6th, Own_child, Amer_Indian_Eskimo, Female, Yugoslavia,17<x<35,274186<x<527198,4<x<8,1<x<25,1
365, Local_gov, Some_college, Not_in_family, Black, Female, Iran,17<x<35,21174<x<274186,x<1,1<x<25,1
366, Local_gov, 11th, Own_child, Other, Male, Jamaica,53<x<71,21174<x<274186,x>12,25<x<50,1
367, Private, 11th, Own_child, Amer_Indian_Eskimo, Male, Thailand,53<x<71,274186<x<527198,8<x<12,25<x<50,1
368, Federal_gov, 1st_4th, Husband, Other, Female, Columbia,35<x<53,21174<x<274186,4<x<8,x<1,1
369, Private, Preschool, Wife, Black, Female, Columbia,x>71,274186<x<527198,x>12,25<x<50,1
370, Local_gov, Prof_school, Wife, Other, Female, Canada,17<x<35,21174<x<274186,x<1,25<x<50,1
371, Local_gov, Prof_school, Wife, Black, Male, Japan,35<x<53,21174<x<274186,8<x<12,x<1,1
372, Self_emp_not_inc, 12th, Unmarried, Other, Male, Guatemala,17<x<35,21174<x<274186,8<x<12,1<x<25,1
373, State_gov, 7th_8th, Not_in_family, Black, Male, France,17<x<35,21174<x<274186,1<x<4,x>74,1
374, Self_emp_not_inc, 12th, Unmarried, Other, Female, Japan,53<x<71,21174<x<274186,4<x<8,50<x<74,1
375, Private, Preschool, Not_in_family, Asian_Pac_Islander, Male, Puerto_Rico,53<x<71,21174<x<274186,x<1,1<x<25,1
376, Local_gov, 11th, Other_relative, White, Female, Dominican_Republic,53<x<71,21174<x<274186,8<x<12,1<x<25,1
377, Self_emp_inc, Assoc_voc, Unmarried, Asian_Pac_Islander, Female, Dominican_Republic,17<x<35,21174<x<274186,x>12,1<x<25,1
378, State_gov, Doctorate, Own_child, White, Male, England,17<x<35,21174<x<274186,4<x<8,25<x<50,1
379, Federal_gov, Masters, Unmarried, Amer_Indian_Eskimo, Male, Mexico,17<x<35,274186<x<527198,1<x<4,1<x<25,1
380, Self_emp_not_inc, 9th, Not_in_family, Asian_Pac_Islander, Female, Poland,17<x<35,21174<x<274186,8<x<12,25<x<50,1
381, Private, 1st_4th, Wife, Asian_Pac_Islander, Female, Laos,x<17,21174<x<274186,x<1,1<x<25,1
382, Local_gov, Masters, Unmarried, Black, Female, South,17<x<35,21174<x<274186,8<x<12,25<x<50,1
383, Self_emp_not_inc, 5th_6th, Own_child, Amer_Indian_Eskimo, Male, Yugoslavia,35<x<53,21174<x<274186,8<x<12,50<x<74,1
384, State_gov, 9th, Own_child, Other, Male, Guatemala,17<x<35,21174<x<274186,x>12,25<x<50,1
385, State_gov, 5th_6th, Unmarried, White, Female, Cambodia,35<x<53,21174<x<274186,8<x<12,x>74,1
386, Self_emp_not_inc, HS_grad, Wife, Other, Female, Iran,35<x<53,21174<x<274186,x>12,25<x<50,1
387, Self_emp_not_inc, 12th, Own_child, Other, Female, Taiwan,53<x<71,274186<x<527198,1<x<4,50<x<74,1
388, Federal_gov, Bachelors, Other_relative, Other, Male, Thailand,35<x<53,21174<x<274186,1<x<4,50<x<74,1
389, Self_emp_inc, 7th_8th, Wife, Asian_Pac_Islander, Male, Yugoslavia,17<x<35,21174<x<274186,8<x<12,50<x<74,1
390, Private, 1st_4th, Other_relative, Asian_Pac_Islander, Female, Philippines,35<x<53,21174<x<274186,4<x<8,1<x<25,1
391, Self_emp_not_inc, Prof_school, Husband, Other, Female, Italy,x>71,21174<x<274186,4<x<8,1<x<25,1
392, Self_emp_not_inc, Bachelors, Not_in_family, Asian_Pac_Islander, Male, Jamaica,x>71,21174<x<274186,4<x<8,50<x<74,1
393, Local_gov, HS_grad, Husband, Black, Female, Ecuador,x>71,21174<x<274186,x<1,25<x<50,1
394, Self_emp_inc, 11th, Wife, Other, Male, Taiwan,17<x<35,21174<x<274186,x<1,25<x<50,1
395, Local_gov, Prof_school, Not_in_family, Black, Male, England,17<x<35,21174<x<274186,8<x<12,1<x<25,1
396, Self_emp_not_inc, Doctorate, Other_relative, Other, Male, France,17<x<35,21174<x<274186,x>12,25<x<50,1
397, Self_emp_not_inc, 9th, Own_child, Black, Female, Poland,53<x<71,274186<x<527198,4<x<8,25<x<50,1
398, Federal_gov, 9th, Husband, White, Male, Guatemala,x>71,21174<x<274186,x>12,1<x<25,1
399, Self_emp_not_inc, 1st_4th, Other_relative, Other, Female, Ecuador,17<x<35,21174<x<274186,x>12,1<x<25,1
400, Self_emp_not_inc, 10th, Not_in_family, Other, Male, Italy,x>71,21174<x<274186,x>12,25<x<50,1
401, Federal_gov, Bachelors, Not_in_family, Asian_Pac_Islander, Male, Yugoslavia,35<x<53,21174<x<274186,8<x<12,25<x<50,1
402, Self_emp_not_inc, Assoc_voc, Own_child, White, Female, Canada,53<x<71,21174<x<274186,1<x<4,50<x<74,1
403, State_gov, 7th_8th, Other_relative, Asian_Pac_Islander, Female, Cambodia,53<x<71,21174<x<274186,1<x<4,25<x<50,1
404, Private, 7th_8th, Own_child, Black, Male, Guatemala,17<x<35,274186<x<527198,8<x<12,1<x<25,1
405, Private, Bachelors, Wife, Amer_Indian_Eskimo, Male, Yugoslavia,17<x<35,21174<x<274186,1<x<4,50<x<74,1
406, Self_emp_not_inc, Some_college, Other_relative, Black, Male, Poland,53<x<71,21174<x<274186,4<x<8,50<x<74,1
407, Private, 7th_8th, Unmarried, Asian_Pac_Islander, Male, Jamaica,53<x<71,21174<x<274186,1<x<4,25<x<50,1
408, State_gov, 10th, Other_relative, Black, Male, South,53<x<71,21174<x<274186,4<x<8,1<x<25,1
409, Self_emp_not_inc, 1st_4th, Other_relative, Black, Female, Haiti,53<x<71,21174<x<274186,x<1,25<x<50,1
410, Self_emp_inc, 12th, Wife, White, Female, Germany,x>71,21174<x<274186,4<x<8,50<x<74,1
411, Self_emp_not_inc, Prof_school, Own_child, Black, Male, Thailand,35<x<53,21174<x<274186,4<x<8,1<x<25,1
412, Local_gov, Assoc_voc, Not_in_family, White, Male, Taiwan,17<x<35,21174<x<274186,x>12,25<x<50,1
413, Self_emp_not_inc, 1st_4th, Own_child, White, Male, Philippines,53<x<71,21174<x<274186,4<x<8,1<x<25,1
414, Local_gov, Prof_school, Own_child, White, Male, England,x>71,21174<x<274186,8<x<12,50<x<74,1
415, Self_emp_inc, Some_college, Own_child, White, Female, Ecuador,35<x<53,21174<x<274186,8<x<12,1<x<25,1
416, Self_emp_not_inc, Bachelors, Unmarried, Asian_Pac_Islander, Female, England,35<x<53,21174<x<274186,8<x<12,50<x<74,1
417, Private, Prof_school, Wife, Amer_Indian_Eskimo, Female, Mexico,35<x<53,21174<x<274186,x>12,25<x<50,1
418, Federal_gov, Masters, Not_in_family, Asian_Pac_Islander, Female, Mexico,53<x<71,21174<x<274186,1<x<4,1<x<25,1
419, Self_emp_not_inc, 7th_8th, Own_child, Other, Female, England,53<x<71,21174<x<274186,x>12,50<x<74,1
420, State_gov, 11th, Husband, White, Male, Cuba,17<x<35,274186<x<527198,x>12,x>74,1
421, Local_gov, Preschool, Own_child, White, Male, Laos,35<x<53,21174<x<274186,x>12,50<x<74,1
422, Self_emp_inc, 7th_8th, Wife, Other, Male, Taiwan,53<x<71,21174<x<274186,x>12,50<x<74,1
423, Self_emp_inc, Some_college, Unmarried, Asian_Pac_Islander, Female, Jamaica,17<x<35,274186<x<527198,8<x<12,50<x<74,1
424, Local_gov, 7th_8th, Wife, White, Male, Canada,53<x<71,21174<x<274186,x<1,50<x<74,1
425, State_gov, Some_college, Unmarried, Black, Female, Laos,53<x<71,21174<x<274186,1<x<4,25<x<50,1
426, Private, 11th, Unmarried, Asian_Pac_Islander, Male, Philippines,17<x<35,21174<x<274186,1<x<4,1<x<25,1
427, Federal_gov, 5th_6th, Unmarried, Black, Male, Honduras,53<x<71,21174<x<274186,8<x<12,x>74,1
428, Self_emp_not_inc, 11th, Unmarried, Amer_Indian_Eskimo, Male, Ecuador,17<x<35,21174<x<274186,4<x<8,x>74,1
429, Local_gov, HS_grad, Not_in_family, Amer_Indian_Eskimo, Male, Mexico,35<x<53,21174<x<274186,4<x<8,25<x<50,1
430, State_gov, Masters, Other_relative, Asian_Pac_Islander, Female, Taiwan,35<x<53,21174<x<274186,1<x<4,50<x<74,1
431, Local_gov, Masters, Other_relative, Other, Female, Puerto_Rico,17<x<35,274186<x<527198,8<x<12,25<x<50,1
432, Self_emp_not_inc, Masters, Not_in_family, Black, Female, Poland,17<x<35,274186<x<527198,1<x<4,x>74,1
433, Self_emp_inc, 9th, Unmarried, Other, Male, Honduras,17<x<35,21174<x<274186,x>12,25<x<50,1
434, Self_emp_inc, 10th, Unmarried, Black, Male, Canada,53<x<71,274186<x<527198,x>12,50<x<74,1
435, Private, HS_grad, Unmarried, Asian_Pac_Islander, Male, Cuba,x>71,21174<x<274186,x>12,50<x<74,1
436, Local_gov, 5th_6th, Not_in_family, Asian_Pac_Islander, Female, United_States,53<x<71,21174<x<274186,x>12,25<x<50,1
437, Federal_gov, Masters, Husband, White, Male, Ecuador,17<x<35,21174<x<274186,8<x<12,25<x<50,1
438, Self_emp_inc, Bachelors, Other_relative, White, Male, Puerto_Rico,53<x<71,21174<x<274186,8<x<12,25<x<50,1
439, Federal_gov, Bachelors, Husband, Asian_Pac_Islander, Female, Canada,17<x<35,274186<x<527198,4<x<8,25<x<50,1
440, Self_emp_inc, 5th_6th, Unmarried, White, Female, China,35<x<53,21174<x<274186,8<x<12,50<x<74,1
441, State_gov, 10th, Wife, Other, Female, Italy,53<x<71,21174<x<274186,1<x<4,50<x<74,1
442, Federal_gov, Doctorate, Own_child, Asian_Pac_Islander, Male, Haiti,35<x<53,21174<x<274186,1<x<4,25<x<50,1
443, Self_emp_not_inc, Assoc_acdm, Wife, Black, Female, Mexico,35<x<53,21174<x<274186,x>12,25<x<50,1
444, Self_emp_inc, Preschool, Own_child, Black, Male, Taiwan,17<x<35,21174<x<274186,4<x<8,25<x<50,1
445, Private, 9th, Other_relative, Black, Male, Iran,53<x<71,21174<x<274186,4<x<8,25<x<50,1
446, State_gov, Doctorate, Wife, Amer_Indian_Eskimo, Female, Italy,35<x<53,21174<x<274186,x<1,25<x<50,1
447, State_gov, Masters, Unmarried, Other, Female, South,35<x<53,21174<x<274186,x>12,50<x<74,1
448, Local_gov, Prof_school, Not_in_family, Amer_Indian_Eskimo, Male, Iran,53<x<71,21174<x<274186,8<x<12,x>74,1
449, State_gov, 5th_6th, Husband, Black, Male, Japan,17<x<35,21174<x<274186,x>12,50<x<74,1
450, State_gov, 11th, Husband, Other, Male, Columbia,53<x<71,21174<x<274186,1<x<4,1<x<25,1
451, Private, 9th, Not_in_family, Black, Male, Poland,17<x<35,21174<x<274186,4<x<8,1<x<25,1
452, Private, Preschool, Husband, Asian_Pac_Islander, Female, Poland,35<x<53,21174<x<274186,4<x<8,25<x<50,1
453, Self_emp_inc, Prof_school, Unmarried, Black, Male, Cuba,35<x<53,274186<x<527198,x>12,50<x<74,1
454, State_gov, Assoc_voc, Unmarried, Amer_Indian_Eskimo, Female, Italy,35<x<53,21174<x<274186,x>12,25<x<50,1
455, Local_gov, 1st_4th, Other_relative, Black, Female, El_Salvador,35<x<53,21174<x<274186,1<x<4,1<x<25,1
456, Self_emp_not_inc, 9th, Wife, Amer_Indian_Eskimo, Female, China,35<x<53,527198<x<780210,4<x<8,50<x<74,1
457, State_gov, 7th_8th, Own_child, Other, Female, Dominican_Republic,17<x<35,21174<x<274186,1<x<4,50<x<74,1
458, Local_gov, Masters, Unmarried, Other, Female, El_Salvador,x>71,21174<x<274186,1<x<4,1<x<25,1
459, Local_gov, 9th, Unmarried, Black, Male, Cambodia,x>71,21174<x<274186,8<x<12,1<x<25,1
460, Local_gov, Doctorate, Unmarried, Other, Male, Cambodia,17<x<35,21174<x<274186,x>12,1<x<25,1
461, Self_emp_not_inc, HS_grad, Not_in_family, Amer_Indian_Eskimo, Female, Puerto_Rico,17<x<35,21174<x<274186,x>12,50<x<74,1
462, Self_emp_not_inc, Masters, Unmarried, Other, Male, Yugoslavia,53<x<71,274186<x<527198,1<x<4,x>74,1
463, State_gov, 12th, Wife, Amer_Indian_Eskimo, Female, Ecuador,53<x<71,21174<x<274186,x>12,1<x<25,1
464, Private, 9th, Husband, Asian_Pac_Islander, Female, France,x>71,274186<x<527198,8<x<12,25<x<50,1
465, Federal_gov, 10th, Own_child, Amer_Indian_Eskimo, Female, Canada,17<x<35,274186<x<527198,8<x<12,25<x<50,1
466, Federal_gov, 11th, Own_child, Amer_Indian_Eskimo, Male, Honduras,17<x<35,21174<x<274186,1<x<4,1<x<25,1
467, Self_emp_not_inc, 5th_6th, Own_child, White, Male, Iran,x<17,21174<x<274186,8<x<12,25<x<50,1
468, Private, Assoc_acdm, Own_child, Other, Female, Cambodia,35<x<53,21174<x<274186,1<x<4,1<x<25,1
469, Self_emp_inc, HS_grad, Wife, White, Female, Cambodia,17<x<35,21174<x<274186,4<x<8,25<x<50,1
470, Self_emp_inc, 9th, Not_in_family, Other, Female, Ecuador,35<x<53,21174<x<274186,x>12,25<x<50,1
471, Local_gov, 11th, Unmarried, Asian_Pac_Islander, Female, Iran,53<x<71,21174<x<274186,x>12,50<x<74,1
472, Self_emp_not_inc, Masters, Wife, Amer_Indian_Eskimo, Female, Cambodia,x>71,21174<x<274186,8<x<12,x<1,1
473, Federal_gov, Preschool, Unmarried, Asian_Pac_Islander, Male, Yugoslavia,17<x<35,21174<x<274186,1<x<4,50<x<74,1
474, Self_emp_inc, Assoc_acdm, Other_relative, Amer_Indian_Eskimo, Male, Mexico,53<x<71,21174<x<274186,4<x<8,50<x<74,1
475, State_gov, 7th_8th, Unmarried, Black, Female, Haiti,53<x<71,21174<x<274186,4<x<8,25<x<50,1
476, Private, Preschool, Not_in_family, Black, Female, United_States,35<x<53,21174<x<274186,x<1,25<x<50,1
477, Private, 12th, Wife, Amer_Indian_Eskimo, Male, Guatemala,x>71,21174<x<274186,4<x<8,1<x<25,1
478, Self_emp_inc, Doctorate, Own_child, Asian_Pac_Islander, Male, Iran,53<x<71,21174<x<274186,x<1,50<x<74,1
479, Federal_gov, 1st_4th, Other_relative, White, Female, Iran,53<x<71,21174<x<274186,x>12,25<x<50,1
480, State_gov, 7th_8th, Wife, Black, Female, Thailand,x<17,21174<x<274186,4<x<8,50<x<74,1
481, Private, Doctorate, Own_child, Asian_Pac_Islander, Male, Honduras,x>71,21174<x<274186,x>12,x>74,1
482, Private, Doctorate, Own_child, Amer_Indian_Eskimo, Female, Philippines,x>71,21174<x<274186,8<x<12,50<x<74,1
483, Federal_gov, 11th, Other_relative, Black, Female, Germany,35<x<53,21174<x<274186,x>12,1<x<25,1
484, Federal_gov, 5th_6th, Unmarried, Black, Male, Jamaica,53<x<71,21174<x<274186,x>12,25<x<50,1
485, Self_emp_inc, Assoc_voc, Not_in_family, Asian_Pac_Islander, Male, Italy,17<x<35,274186<x<527198,8<x<12,1<x<25,1
486, Self_emp_inc, Prof_school, Husband, Black, Male, Iran,17<x<35,21174<x<274186,x>12,50<x<74,1
487, Federal_gov, 9th, Not_in_family, Black, Male, Haiti,53<x<71,21174<x<274186,1<x<4,25<x<50,1
488, Federal_gov, Assoc_voc, Wife, Other, Female, Laos,17<x<35,21174<x<274186,4<x<8,x>74,1
489, Private, 11th, Not_in_family, Asian_Pac_Islander, Male, Laos,x>71,274186<x<527198,4<x<8,x>74,1
490, Private, Assoc_voc, Not_in_family, White, Male, Puerto_Rico,53<x<71,21174<x<274186,4<x<8,50<x<74,1
491, Private, Assoc_acdm, Other_relative, Black, Male, Germany,53<x<71,21174<x<274186,4<x<8,25<x<50,1
492, Private, 12th, Wife, White, Male, Haiti,35<x<53,274186<x<527198,8<x<12,25<x<50,1
493, Self_emp_inc, 9th, Husband, Other, Male, France,53<x<71,21174<x<274186,1<x<4,50<x<74,1
494, Local_gov, Preschool, Other_relative, Black, Female, Laos,53<x<71,21174<x<274186,1<x<4,25<x<50,1
495, Self_emp_not_inc, Bachelors, Other_relative, Amer_Indian_Eskimo, Male, Dominican_Republic,53<x<71,274186<x<527198,4<x<8,x>74,1
496, Self_emp_not_inc, Doctorate, Wife, Asian_Pac_Islander, Male, Guatemala,53<x<71,21174<x<274186,x>12,x<1,1
497, Private, Bachelors, Wife, Other, Female, Yugoslavia,x>71,21174<x<274186,x>12,1<x<25,1
498, State_gov, 1st_4th, Unmarried, Asian_Pac_Islander, Male, El_Salvador,53<x<71,21174<x<274186,4<x<8,x>74,1
499, Self_emp_not_inc, Preschool, Own_child, Other, Female, Italy,53<x<71,21174<x<274186,x>12,25<x<50,1
500, Self_emp_not_inc, 7th_8th, Other_relative, Asian_Pac_Islander, Female, India,17<x<35,21174<x<274186,4<x<8,50<x<74,1
501, Private, 1st_4th, Not_in_family, Asian_Pac_Islander, Male, China,17<x<35,21174<x<274186,4<x<8,25<x<50,1
502, Self_emp_inc, Masters, Other_relative, White, Female, Haiti,17<x<35,21174<x<274186,1<x<4,25<x<50,1
503, State_gov, Some_college, Husband, White, Male, Japan,53<x<71,21174<x<274186,1<x<4,50<x<74,1
504, Federal_gov, HS_grad, Other_relative, Asian_Pac_Islander, Female, United_States,x>71,274186<x<527198,x<1,1<x<25,1
505, Self_emp_not_inc, 7th_8th, Unmarried, White, Female, Columbia,35<x<53,21174<x<274186,1<x<4,25<x<50,1
506, Federal_gov, 11th, Husband, Black, Male, Laos,17<x<35,21174<x<274186,4<x<8,25<x<50,1
507, Self_emp_not_inc, Assoc_voc, Other_relative, Asian_Pac_Islander, Female, Honduras,53<x<71,21174<x<274186,x>12,1<x<25,1
508, Private, Bachelors, Unmarried, Amer_Indian_Eskimo, Female, United_States,35<x<53,21174<x<274186,8<x<12,25<x<50,1
509, Self_emp_inc, 9th, Husband, White, Male, Japan,17<x<35,21174<x<274186,8<x<12,1<x<25,1
510, Self_emp_inc, Assoc_acdm, Own_child, Asian_Pac_Islander, Male, Dominican_Republic,x>71,21174<x<274186,1<x<4,1<x<25,1
511, State_gov, Assoc_acdm, Own_child, Amer_Indian_Eskimo, Female, France,35<x<53,21174<x<274186,x>12,50<x<74,1
512, State_gov, Assoc_acdm, Wife, Black, Male, Taiwan,35<x<53,274186<x<527198,x<1,25<x<50,1
513, Local_gov, Prof_school, Husband, Asian_Pac_Islander, Female, Puerto_Rico,x>71,21174<x<274186,x<1,1<x<25,1
514, State_gov, 1st_4th, Husband, Black, Female, Portugal,35<x<53,21174<x<274186,x<1,25<x<50,1
515, Self_emp_not_inc, 7th_8th, Other_relative, White, Female, Honduras,35<x<53,21174<x<274186,x>12,50<x<74,1
516, State_gov, Assoc_acdm, Unmarried, White, Female, Germany,53<x<71,21174<x<274186,4<x<8,1<x<25,1
517, Self_emp_not_inc, 10th, Other_relative, White, Female, Canada,17<x<35,21174<x<274186,x>12,50<x<74,1
518, State_gov, 1st_4th, Other_relative, Asian_Pac_Islander, Female, El_Salvador,17<x<35,21174<x<274186,8<x<12,25<x<50,1
519, Private, Masters, Other_relative, Asian_Pac_Islander, Male, Thailand,53<x<71,21174<x<274186,4<x<8,1<x<25,1
520, Private, Assoc_voc, Other_relative, Asian_Pac_Islander, Male, Germany,x>71,21174<x<274186,8<x<12,25<x<50,1
521, Federal_gov, Preschool, Husband, White, Female, United_States,17<x<35,21174<x<274186,x<1,25<x<50,1
522, Local_gov, Doctorate, Husband, White, Male, United_States,x>71,21174<x<274186,4<x<8,25<x<50,0
523, Self_emp_not_inc, 12th, Own_child, Other, Male, Philippines,53<x<71,21174<x<274186,8<x<12,1<x<25,1
524, Self_emp_not_inc, 10th, Other_relative, Amer_Indian_Eskimo, Female, Cambodia,35<x<53,274186<x<527198,4<x<8,50<x<74,1
525, State_gov, 10th, Not_in_family, Amer_Indian_Eskimo, Male, Cambodia,53<x<71,274186<x<527198,4<x<8,50<x<74,1
526, Self_emp_inc, 10th, Husband, Asian_Pac_Islander, Female, Cambodia,x>71,21174<x<274186,8<x<12,25<x<50,1
527, Self_emp_inc, HS_grad, Own_child, Black, Female, Taiwan,53<x<71,21174<x<274186,x<1,1<x<25,1
528, State_gov, Some_college, Other_relative, Amer_Indian_Eskimo, Female, China,35<x<53,21174<x<274186,1<x<4,x<1,1
529, Local_gov, 5th_6th, Not_in_family, Asian_Pac_Islander, Female, Thailand,53<x<71,21174<x<274186,4<x<8,50<x<74,1
530, State_gov, Some_college, Not_in_family, Amer_Indian_Eskimo, Female, Canada,17<x<35,21174<x<274186,1<x<4,25<x<50,1
531, Federal_gov, Prof_school, Husband, Asian_Pac_Islander, Male, England,53<x<71,527198<x<780210,4<x<8,1<x<25,1
532, Private, Prof_school, Unmarried, White, Female, Cuba,53<x<71,21174<x<274186,x>12,x>74,1
533, Private, Masters, Wife, Other, Female, Guatemala,17<x<35,21174<x<274186,x>12,1<x<25,1
534, Private, HS_grad, Not_in_family, Asian_Pac_Islander, Male, Jamaica,35<x<53,21174<x<274186,4<x<8,25<x<50,1
