id,age,country,educational-num,fnlwgt,gender,hours-per-week,race,relationship,workclass,class
919,28<x<30,non-US,14<x<15,75742<x<209813,Female,x>60,Asian-Pac-Islander,Unmarried,Private,0
920,42<x<55,US,x<9,75742<x<209813,Male,35<x<37,Other,Other-relative,Federal-gov,0
921,x>67,US,14<x<15,x>209813,Female,x<35,Other,Not-in-family,Federal-gov,0
922,42<x<55,US,x<9,x>209813,Female,x<35,Asian-Pac-Islander,Not-in-family,Local-gov,0
923,x>67,non-US,x>15,75742<x<209813,Male,x>60,Black,Other-relative,Self-emp-not-inc,0
924,25<x<28,US,9<x<11,75742<x<209813,Female,x>60,Other,Unmarried,Local-gov,0
925,24<x<25,US,x<9,75742<x<209813,Male,50<x<60,White,Other-relative,Local-gov,0
926,42<x<55,US,x<9,x>209813,Male,42<x<50,Asian-Pac-Islander,Unmarried,Private,0
927,42<x<55,non-US,9<x<11,x>209813,Female,x>60,Asian-Pac-Islander,Husband,Local-gov,1
928,x>67,non-US,12<x<14,x>209813,Male,50<x<60,Black,Other-relative,Local-gov,0
929,x<22,US,x<9,75742<x<209813,Female,37<x<42,Black,Husband,Without-pay,0
930,61<x<67,non-US,x<9,x>209813,Female,x<35,White,Husband,Self-emp-inc,0
931,x>67,US,x<9,75742<x<209813,Female,x<35,White,Other-relative,Self-emp-not-inc,0
932,22<x<24,non-US,12<x<14,x>209813,Male,50<x<60,White,Own-child,Never-worked,0
933,36<x<42,US,9<x<11,x>209813,Female,42<x<50,Black,Wife,Federal-gov,1
934,42<x<55,non-US,x<9,75742<x<209813,Female,x<35,Amer-Indian-Eskimo,Unmarried,Federal-gov,0
935,30<x<36,US,12<x<14,75742<x<209813,Male,x<35,White,Unmarried,Without-pay,0
936,42<x<55,US,x<9,37719<x<75742,Male,42<x<50,Black,Husband,Self-emp-inc,0
937,55<x<61,US,x<9,75742<x<209813,Female,x<35,Other,Other-relative,Without-pay,0
938,42<x<55,US,x<9,x>209813,Male,x<35,Amer-Indian-Eskimo,Wife,Private,0
939,x>67,US,x<9,x>209813,Male,x>60,Black,Wife,Never-worked,0
940,25<x<28,US,x<9,x>209813,Female,x>60,Asian-Pac-Islander,Unmarried,State-gov,0
941,42<x<55,non-US,x<9,75742<x<209813,Male,x>60,Asian-Pac-Islander,Own-child,Federal-gov,0
942,x>67,non-US,9<x<11,75742<x<209813,Female,x<35,White,Wife,Self-emp-inc,0
943,30<x<36,non-US,x<9,x>209813,Male,x>60,White,Husband,Never-worked,0
944,55<x<61,US,14<x<15,x>209813,Male,x<35,Black,Other-relative,Federal-gov,0
945,x<22,US,x<9,x>209813,Male,50<x<60,Amer-Indian-Eskimo,Unmarried,Without-pay,0
946,x>67,non-US,x<9,75742<x<209813,Female,x>60,Black,Own-child,Self-emp-inc,0
947,x>67,non-US,12<x<14,75742<x<209813,Female,50<x<60,Other,Wife,Self-emp-inc,0
948,36<x<42,non-US,x>15,75742<x<209813,Female,x<35,Asian-Pac-Islander,Other-relative,Self-emp-inc,0
949,x<22,non-US,x<9,x>209813,Male,x<35,Black,Not-in-family,Self-emp-inc,0
950,x<22,US,x<9,75742<x<209813,Male,50<x<60,White,Husband,Never-worked,0
951,55<x<61,non-US,x<9,x>209813,Male,x>60,Black,Unmarried,Without-pay,0
952,x>67,non-US,11<x<12,x>209813,Male,x<35,Other,Wife,Self-emp-inc,0
953,x>67,US,x<9,x>209813,Male,x<35,Other,Own-child,Never-worked,0
954,55<x<61,non-US,11<x<12,x>209813,Male,x<35,White,Not-in-family,Local-gov,0
955,42<x<55,non-US,x<9,75742<x<209813,Female,x>60,Amer-Indian-Eskimo,Not-in-family,Without-pay,0
956,24<x<25,non-US,9<x<11,75742<x<209813,Male,50<x<60,White,Wife,Local-gov,0
957,x>67,US,14<x<15,75742<x<209813,Female,x<35,Other,Unmarried,State-gov,0
958,42<x<55,non-US,x>15,75742<x<209813,Female,x>60,Asian-Pac-Islander,Other-relative,Federal-gov,1
959,x>67,non-US,11<x<12,75742<x<209813,Female,x<35,Amer-Indian-Eskimo,Wife,Federal-gov,0
960,22<x<24,non-US,x<9,x>209813,Female,42<x<50,Asian-Pac-Islander,Unmarried,State-gov,0
961,x<22,non-US,x<9,x>209813,Female,37<x<42,White,Wife,Private,0
962,x>67,non-US,x<9,x>209813,Female,x>60,Asian-Pac-Islander,Husband,Never-worked,0
963,36<x<42,US,x<9,x>209813,Female,50<x<60,Black,Husband,Local-gov,0
964,x>67,US,12<x<14,75742<x<209813,Female,x>60,Black,Own-child,Private,0
965,42<x<55,US,x<9,75742<x<209813,Male,x<35,Asian-Pac-Islander,Own-child,Local-gov,0
966,55<x<61,non-US,x<9,x>209813,Male,x<35,Other,Not-in-family,Private,0
967,61<x<67,non-US,x<9,37719<x<75742,Female,50<x<60,White,Not-in-family,Without-pay,0
968,x>67,non-US,x<9,x>209813,Male,x>60,Amer-Indian-Eskimo,Wife,Never-worked,0
969,55<x<61,US,x<9,75742<x<209813,Female,x>60,Amer-Indian-Eskimo,Own-child,Local-gov,0
970,61<x<67,US,x<9,37719<x<75742,Male,x>60,White,Not-in-family,Without-pay,0
971,30<x<36,US,x<9,x>209813,Male,50<x<60,White,Unmarried,Never-worked,0
972,x>67,US,9<x<11,75742<x<209813,Male,x<35,White,Own-child,Self-emp-not-inc,0
973,61<x<67,non-US,x<9,75742<x<209813,Female,50<x<60,Black,Husband,Without-pay,0
974,42<x<55,non-US,x<9,75742<x<209813,Female,50<x<60,Amer-Indian-Eskimo,Other-relative,Federal-gov,0
975,42<x<55,US,x<9,75742<x<209813,Male,50<x<60,Amer-Indian-Eskimo,Husband,Self-emp-not-inc,0
976,36<x<42,US,x<9,x>209813,Female,37<x<42,Other,Wife,Without-pay,0
977,25<x<28,US,12<x<14,75742<x<209813,Male,50<x<60,Black,Not-in-family,Local-gov,0
978,42<x<55,US,x<9,x>209813,Female,x>60,Other,Wife,Local-gov,0
979,x>67,US,x<9,75742<x<209813,Male,x<35,Amer-Indian-Eskimo,Wife,Self-emp-inc,0
980,x>67,US,11<x<12,75742<x<209813,Male,37<x<42,Black,Wife,Self-emp-not-inc,0
981,42<x<55,US,x<9,x>209813,Female,x<35,Asian-Pac-Islander,Not-in-family,State-gov,0
982,x>67,US,x<9,75742<x<209813,Male,x>60,Other,Husband,Self-emp-inc,0
983,25<x<28,US,x<9,75742<x<209813,Male,37<x<42,Black,Other-relative,Self-emp-not-inc,0
984,30<x<36,US,11<x<12,x>209813,Male,x<35,Amer-Indian-Eskimo,Other-relative,Without-pay,0
985,x>67,non-US,x<9,x<37719,Male,x<35,Asian-Pac-Islander,Own-child,Federal-gov,0
986,x>67,US,9<x<11,75742<x<209813,Female,42<x<50,Other,Husband,State-gov,0
987,x<22,non-US,x<9,x<37719,Female,37<x<42,Other,Not-in-family,Without-pay,0
988,x>67,non-US,x<9,75742<x<209813,Male,x<35,Other,Not-in-family,Self-emp-inc,0
989,28<x<30,US,x<9,37719<x<75742,Female,x>60,White,Husband,Local-gov,0
990,x>67,US,11<x<12,75742<x<209813,Male,x<35,Other,Not-in-family,Local-gov,0
991,25<x<28,non-US,x<9,x<37719,Male,37<x<42,Asian-Pac-Islander,Other-relative,Without-pay,0
992,42<x<55,non-US,x<9,x>209813,Female,50<x<60,Other,Wife,Self-emp-not-inc,0
993,61<x<67,non-US,x<9,x<37719,Female,35<x<37,Black,Husband,Without-pay,0
994,42<x<55,non-US,x<9,x>209813,Male,x<35,Other,Other-relative,Private,0
995,x>67,US,x<9,x<37719,Female,x<35,Asian-Pac-Islander,Not-in-family,Never-worked,0
996,36<x<42,US,12<x<14,x>209813,Male,50<x<60,Asian-Pac-Islander,Husband,Self-emp-inc,1
997,28<x<30,non-US,x<9,75742<x<209813,Male,50<x<60,Asian-Pac-Islander,Wife,Self-emp-not-inc,0
998,22<x<24,non-US,x<9,75742<x<209813,Male,50<x<60,Asian-Pac-Islander,Own-child,Federal-gov,0
999,42<x<55,US,12<x<14,x>209813,Male,42<x<50,Other,Not-in-family,Federal-gov,0
