id,job,marital,education,default,housing,loan,contact,month,poutcome,age,balance,day,duration,campaign,previous,class
357,student,married,secondary,yes,no,no,cellular,jan,failure,18<x<37,-2282<x<11435,8<x<16,973<x<1942,16<x<32,14<x<29,1
358,management,married,secondary,yes,yes,no,cellular,sep,success,56<x<75,-2282<x<11435,x>23,4<x<973,16<x<32,0<x<14,1
359,admin.,divorced,secondary,yes,no,yes,unknown,mar,unknown,x>75,-2282<x<11435,1<x<8,4<x<973,x<1,14<x<29,1
360,technician,divorced,unknown,yes,yes,yes,unknown,jul,success,x>75,-2282<x<11435,x>23,4<x<973,16<x<32,14<x<29,0
361,retired,divorced,tertiary,yes,no,yes,cellular,jun,other,18<x<37,-2282<x<11435,8<x<16,973<x<1942,16<x<32,0<x<14,1
362,unknown,single,primary,yes,yes,no,telephone,mar,success,56<x<75,-2282<x<11435,8<x<16,4<x<973,1<x<16,0<x<14,1
363,retired,single,tertiary,no,yes,yes,cellular,jun,success,37<x<56,-2282<x<11435,8<x<16,4<x<973,1<x<16,0<x<14,1
364,admin.,divorced,unknown,yes,no,yes,unknown,jan,failure,x>75,-2282<x<11435,8<x<16,4<x<973,1<x<16,0<x<14,1
365,housemaid,married,secondary,no,yes,yes,telephone,dec,failure,18<x<37,-2282<x<11435,8<x<16,4<x<973,32<x<47,14<x<29,0
366,unemployed,married,tertiary,yes,yes,yes,telephone,apr,unknown,18<x<37,-2282<x<11435,8<x<16,1942<x<2911,1<x<16,x>43,1
367,management,single,tertiary,yes,no,yes,cellular,jul,unknown,x>75,-2282<x<11435,x>23,4<x<973,1<x<16,0<x<14,1
368,self-employed,married,unknown,yes,no,no,cellular,jan,failure,56<x<75,-2282<x<11435,1<x<8,973<x<1942,1<x<16,14<x<29,1
369,unknown,married,primary,yes,yes,yes,telephone,jul,unknown,18<x<37,-2282<x<11435,8<x<16,973<x<1942,16<x<32,0<x<14,1
370,housemaid,single,primary,yes,yes,no,cellular,dec,other,37<x<56,-2282<x<11435,8<x<16,4<x<973,1<x<16,0<x<14,0
371,unemployed,married,unknown,yes,no,no,telephone,nov,failure,37<x<56,-2282<x<11435,x>23,4<x<973,1<x<16,14<x<29,0
372,retired,married,tertiary,no,no,no,telephone,nov,success,37<x<56,-2282<x<11435,8<x<16,4<x<973,16<x<32,14<x<29,1
373,unknown,married,unknown,no,no,yes,cellular,oct,failure,18<x<37,-2282<x<11435,x>23,4<x<973,16<x<32,14<x<29,1
374,blue-collar,divorced,primary,no,yes,no,cellular,jul,success,56<x<75,-2282<x<11435,1<x<8,973<x<1942,1<x<16,14<x<29,1
375,student,married,tertiary,no,yes,yes,unknown,dec,failure,x>75,-2282<x<11435,8<x<16,973<x<1942,16<x<32,14<x<29,1
376,technician,divorced,secondary,no,no,yes,unknown,aug,unknown,x>75,-2282<x<11435,x>23,973<x<1942,1<x<16,29<x<43,1
377,housemaid,divorced,tertiary,yes,yes,no,telephone,jan,success,56<x<75,-2282<x<11435,x>23,4<x<973,32<x<47,0<x<14,0
378,housemaid,divorced,unknown,yes,no,no,unknown,aug,other,18<x<37,-2282<x<11435,8<x<16,4<x<973,1<x<16,29<x<43,1
379,blue-collar,single,tertiary,yes,yes,yes,cellular,sep,success,x<18,-2282<x<11435,x>23,973<x<1942,16<x<32,0<x<14,1
380,student,divorced,secondary,no,yes,yes,telephone,jun,unknown,18<x<37,-2282<x<11435,8<x<16,973<x<1942,1<x<16,0<x<14,1
381,unknown,single,secondary,no,no,no,telephone,jan,failure,56<x<75,-2282<x<11435,1<x<8,4<x<973,16<x<32,0<x<14,0
382,housemaid,single,unknown,no,yes,no,unknown,may,unknown,x>75,-2282<x<11435,16<x<23,4<x<973,1<x<16,29<x<43,0
383,student,single,tertiary,no,yes,yes,cellular,dec,other,x>75,-2282<x<11435,16<x<23,973<x<1942,1<x<16,0<x<14,1
384,admin.,married,tertiary,yes,yes,yes,telephone,may,other,18<x<37,-2282<x<11435,16<x<23,4<x<973,16<x<32,14<x<29,0
385,services,divorced,tertiary,no,yes,no,cellular,dec,success,x>75,-2282<x<11435,x>23,4<x<973,16<x<32,0<x<14,1
386,housemaid,married,primary,no,no,yes,telephone,sep,failure,x>75,-2282<x<11435,x>23,4<x<973,1<x<16,14<x<29,1
387,admin.,married,primary,no,yes,no,telephone,may,other,56<x<75,-2282<x<11435,x>23,4<x<973,1<x<16,0<x<14,1
388,management,married,primary,yes,no,no,unknown,jun,other,56<x<75,-2282<x<11435,8<x<16,4<x<973,16<x<32,14<x<29,0
389,student,married,secondary,yes,yes,no,cellular,jan,failure,56<x<75,-2282<x<11435,1<x<8,4<x<973,1<x<16,29<x<43,0
390,management,married,secondary,yes,yes,yes,cellular,apr,success,37<x<56,11435<x<25152,1<x<8,973<x<1942,16<x<32,14<x<29,1
391,technician,married,secondary,no,yes,yes,unknown,jun,success,37<x<56,-2282<x<11435,x>23,4<x<973,1<x<16,0<x<14,1
392,entrepreneur,married,tertiary,no,no,yes,telephone,may,other,x>75,-2282<x<11435,16<x<23,4<x<973,1<x<16,14<x<29,1
393,unemployed,divorced,primary,yes,no,yes,unknown,feb,success,37<x<56,-2282<x<11435,x>23,4<x<973,16<x<32,14<x<29,0
394,student,divorced,unknown,no,no,yes,telephone,apr,success,37<x<56,-2282<x<11435,x>23,4<x<973,16<x<32,14<x<29,1
395,self-employed,married,tertiary,yes,yes,yes,unknown,sep,other,18<x<37,-2282<x<11435,8<x<16,973<x<1942,16<x<32,14<x<29,1
396,student,single,tertiary,no,no,yes,cellular,oct,failure,18<x<37,-2282<x<11435,8<x<16,4<x<973,16<x<32,0<x<14,0
397,unknown,single,tertiary,no,yes,yes,telephone,aug,success,56<x<75,-2282<x<11435,16<x<23,4<x<973,1<x<16,0<x<14,1
398,unemployed,divorced,unknown,yes,yes,no,telephone,nov,success,x>75,-2282<x<11435,8<x<16,4<x<973,16<x<32,14<x<29,0
399,unknown,single,tertiary,no,yes,yes,unknown,may,other,x>75,-2282<x<11435,16<x<23,973<x<1942,1<x<16,0<x<14,1
400,entrepreneur,single,tertiary,yes,yes,yes,unknown,sep,failure,x<18,-2282<x<11435,8<x<16,4<x<973,16<x<32,14<x<29,0
401,unemployed,divorced,secondary,no,yes,yes,unknown,jun,success,37<x<56,-2282<x<11435,x>23,4<x<973,16<x<32,0<x<14,0
402,technician,single,unknown,yes,yes,yes,unknown,dec,unknown,x<18,-2282<x<11435,8<x<16,4<x<973,16<x<32,0<x<14,1
403,management,single,tertiary,yes,no,no,unknown,jun,unknown,18<x<37,-2282<x<11435,1<x<8,4<x<973,16<x<32,14<x<29,0
404,entrepreneur,married,unknown,yes,yes,yes,unknown,jul,success,18<x<37,-2282<x<11435,16<x<23,4<x<973,16<x<32,14<x<29,0
405,housemaid,married,tertiary,yes,no,no,unknown,aug,other,37<x<56,-2282<x<11435,8<x<16,4<x<973,1<x<16,0<x<14,1
406,technician,single,secondary,no,no,no,cellular,jan,success,x>75,-2282<x<11435,8<x<16,4<x<973,32<x<47,29<x<43,1
407,housemaid,married,primary,no,no,yes,cellular,jun,failure,56<x<75,-2282<x<11435,x>23,4<x<973,1<x<16,0<x<14,1
408,housemaid,single,primary,no,yes,yes,cellular,mar,success,x>75,-2282<x<11435,8<x<16,4<x<973,16<x<32,29<x<43,1
409,unknown,divorced,secondary,no,no,no,telephone,jun,unknown,56<x<75,-2282<x<11435,8<x<16,4<x<973,x<1,14<x<29,1
410,housemaid,single,unknown,no,yes,yes,telephone,apr,success,18<x<37,-2282<x<11435,x>23,973<x<1942,16<x<32,0<x<14,1
411,services,single,tertiary,yes,no,yes,cellular,may,success,56<x<75,-2282<x<11435,16<x<23,4<x<973,16<x<32,0<x<14,0
412,entrepreneur,divorced,secondary,yes,no,yes,unknown,mar,failure,37<x<56,-2282<x<11435,1<x<8,4<x<973,16<x<32,0<x<14,0
413,services,single,unknown,no,no,no,cellular,jul,success,56<x<75,-2282<x<11435,x>23,973<x<1942,1<x<16,x<0,1
414,student,divorced,primary,yes,yes,no,cellular,jan,unknown,37<x<56,-2282<x<11435,1<x<8,4<x<973,16<x<32,0<x<14,0
415,entrepreneur,divorced,primary,yes,yes,yes,unknown,may,failure,56<x<75,-2282<x<11435,x>23,973<x<1942,1<x<16,0<x<14,1
416,unknown,married,tertiary,no,no,no,unknown,jul,unknown,56<x<75,-2282<x<11435,x>23,4<x<973,16<x<32,0<x<14,0
417,admin.,married,primary,no,no,no,unknown,jun,unknown,37<x<56,-2282<x<11435,1<x<8,4<x<973,1<x<16,14<x<29,0
418,unemployed,married,primary,no,no,no,telephone,sep,unknown,37<x<56,-2282<x<11435,1<x<8,973<x<1942,1<x<16,0<x<14,1
419,housemaid,married,tertiary,yes,yes,yes,cellular,jun,other,x>75,-2282<x<11435,1<x<8,4<x<973,16<x<32,14<x<29,1
420,retired,single,tertiary,no,no,no,unknown,jul,failure,56<x<75,-2282<x<11435,x>23,973<x<1942,16<x<32,0<x<14,1
421,entrepreneur,married,secondary,no,no,yes,cellular,oct,failure,37<x<56,-2282<x<11435,x>23,4<x<973,1<x<16,0<x<14,0
422,self-employed,divorced,secondary,no,no,yes,cellular,may,failure,x>75,-2282<x<11435,8<x<16,1942<x<2911,16<x<32,14<x<29,1
423,management,divorced,tertiary,yes,no,no,telephone,jul,other,56<x<75,-2282<x<11435,x>23,4<x<973,1<x<16,x>43,1
424,retired,divorced,primary,no,yes,no,telephone,apr,success,37<x<56,-2282<x<11435,x>23,4<x<973,1<x<16,14<x<29,1
425,blue-collar,married,unknown,no,yes,yes,telephone,dec,unknown,18<x<37,-2282<x<11435,8<x<16,973<x<1942,16<x<32,14<x<29,1
426,admin.,married,primary,yes,yes,no,telephone,jul,unknown,18<x<37,-2282<x<11435,16<x<23,4<x<973,32<x<47,x>43,0
427,self-employed,single,primary,no,yes,yes,cellular,may,failure,x>75,-2282<x<11435,8<x<16,4<x<973,32<x<47,0<x<14,0
428,entrepreneur,single,tertiary,no,yes,no,telephone,mar,other,37<x<56,-2282<x<11435,16<x<23,4<x<973,1<x<16,0<x<14,1
429,retired,married,secondary,yes,yes,yes,unknown,nov,unknown,37<x<56,-2282<x<11435,16<x<23,4<x<973,16<x<32,0<x<14,0
430,entrepreneur,single,primary,no,yes,no,unknown,nov,success,37<x<56,-2282<x<11435,16<x<23,4<x<973,16<x<32,0<x<14,1
431,student,single,secondary,yes,no,no,unknown,nov,failure,56<x<75,-2282<x<11435,x>23,4<x<973,32<x<47,14<x<29,0
432,technician,married,secondary,yes,no,yes,cellular,jan,other,37<x<56,-2282<x<11435,x>23,973<x<1942,16<x<32,0<x<14,1
433,unemployed,divorced,unknown,yes,yes,yes,unknown,jul,failure,18<x<37,-2282<x<11435,x>23,4<x<973,32<x<47,0<x<14,0
434,entrepreneur,married,unknown,no,no,no,cellular,jan,failure,x>75,-2282<x<11435,8<x<16,4<x<973,1<x<16,14<x<29,0
435,management,divorced,tertiary,no,no,no,cellular,mar,failure,x>75,-2282<x<11435,16<x<23,4<x<973,x<1,14<x<29,1
436,blue-collar,married,tertiary,no,yes,no,unknown,sep,other,37<x<56,-2282<x<11435,1<x<8,4<x<973,1<x<16,0<x<14,1
437,services,married,tertiary,yes,no,no,telephone,nov,unknown,37<x<56,-2282<x<11435,x>23,4<x<973,1<x<16,14<x<29,0
438,management,married,secondary,yes,no,yes,telephone,jun,failure,x>75,-2282<x<11435,1<x<8,4<x<973,16<x<32,0<x<14,1
439,self-employed,married,primary,no,no,no,unknown,jan,success,37<x<56,-2282<x<11435,1<x<8,4<x<973,16<x<32,0<x<14,0
440,student,divorced,secondary,yes,no,no,cellular,dec,failure,56<x<75,-2282<x<11435,8<x<16,973<x<1942,16<x<32,14<x<29,0
441,management,single,primary,yes,no,no,telephone,jan,other,x<18,-2282<x<11435,8<x<16,973<x<1942,16<x<32,0<x<14,0
442,services,single,primary,no,yes,yes,cellular,aug,other,37<x<56,-2282<x<11435,8<x<16,4<x<973,1<x<16,14<x<29,0
443,unknown,married,unknown,yes,no,no,unknown,mar,other,18<x<37,-2282<x<11435,16<x<23,4<x<973,16<x<32,14<x<29,0
444,admin.,single,primary,no,no,yes,unknown,dec,failure,56<x<75,-2282<x<11435,1<x<8,973<x<1942,1<x<16,29<x<43,1
445,self-employed,divorced,unknown,yes,yes,yes,unknown,may,other,56<x<75,-2282<x<11435,8<x<16,973<x<1942,16<x<32,0<x<14,1
446,blue-collar,single,tertiary,yes,yes,yes,cellular,apr,failure,x>75,-2282<x<11435,16<x<23,4<x<973,1<x<16,x>43,0
447,retired,single,secondary,yes,yes,yes,cellular,jun,unknown,18<x<37,-2282<x<11435,x>23,973<x<1942,1<x<16,14<x<29,1
448,management,single,tertiary,no,no,no,telephone,jul,unknown,37<x<56,-2282<x<11435,x>23,4<x<973,32<x<47,14<x<29,0
449,technician,divorced,tertiary,no,no,yes,cellular,sep,success,18<x<37,-2282<x<11435,1<x<8,4<x<973,1<x<16,0<x<14,1
450,unemployed,divorced,primary,no,yes,no,telephone,aug,success,37<x<56,-2282<x<11435,1<x<8,4<x<973,1<x<16,0<x<14,0
451,unknown,single,tertiary,no,no,yes,cellular,feb,unknown,x>75,-2282<x<11435,16<x<23,4<x<973,1<x<16,14<x<29,1
452,retired,divorced,unknown,yes,no,no,unknown,sep,success,56<x<75,-2282<x<11435,8<x<16,973<x<1942,1<x<16,29<x<43,1
453,housemaid,divorced,primary,no,yes,no,telephone,nov,failure,x>75,-2282<x<11435,x<1,973<x<1942,1<x<16,14<x<29,1
454,technician,married,secondary,no,yes,no,cellular,jan,success,18<x<37,-2282<x<11435,x>23,4<x<973,1<x<16,14<x<29,1
455,unknown,married,secondary,yes,yes,no,cellular,mar,success,18<x<37,-2282<x<11435,8<x<16,4<x<973,1<x<16,14<x<29,1
456,unemployed,divorced,tertiary,no,yes,yes,unknown,may,failure,37<x<56,-2282<x<11435,1<x<8,4<x<973,1<x<16,x>43,1
457,technician,married,primary,no,yes,yes,telephone,jan,other,56<x<75,-2282<x<11435,x>23,973<x<1942,16<x<32,0<x<14,1
458,blue-collar,married,tertiary,yes,no,yes,telephone,feb,failure,37<x<56,-2282<x<11435,8<x<16,973<x<1942,16<x<32,0<x<14,0
459,management,divorced,unknown,no,no,no,cellular,jul,failure,56<x<75,11435<x<25152,16<x<23,973<x<1942,16<x<32,x>43,1
460,self-employed,single,unknown,no,yes,no,cellular,jul,other,56<x<75,-2282<x<11435,x>23,4<x<973,1<x<16,0<x<14,1
461,management,divorced,unknown,no,yes,yes,telephone,apr,other,37<x<56,-2282<x<11435,x>23,4<x<973,16<x<32,14<x<29,0
462,retired,married,primary,yes,no,no,cellular,may,unknown,x>75,-2282<x<11435,16<x<23,4<x<973,1<x<16,14<x<29,1
463,blue-collar,divorced,primary,yes,no,yes,unknown,may,failure,18<x<37,-2282<x<11435,16<x<23,973<x<1942,16<x<32,0<x<14,1
464,entrepreneur,married,secondary,yes,no,no,telephone,jul,other,37<x<56,25152<x<38869,x>23,4<x<973,32<x<47,x<0,0
465,technician,married,unknown,no,yes,no,telephone,aug,success,18<x<37,-2282<x<11435,x<1,4<x<973,1<x<16,29<x<43,1
466,retired,single,tertiary,yes,no,no,cellular,jul,unknown,x>75,-2282<x<11435,16<x<23,4<x<973,16<x<32,x>43,1
467,student,married,secondary,no,yes,no,unknown,mar,other,18<x<37,-2282<x<11435,x>23,973<x<1942,16<x<32,0<x<14,1
468,self-employed,married,unknown,no,no,no,cellular,feb,unknown,56<x<75,-2282<x<11435,16<x<23,4<x<973,16<x<32,14<x<29,0
469,blue-collar,married,tertiary,yes,yes,yes,telephone,may,success,18<x<37,-2282<x<11435,x>23,4<x<973,32<x<47,0<x<14,0
470,technician,married,tertiary,yes,no,no,cellular,nov,failure,37<x<56,-2282<x<11435,x>23,x>2911,1<x<16,0<x<14,1
471,blue-collar,single,tertiary,yes,yes,yes,unknown,jul,unknown,x>75,-2282<x<11435,8<x<16,973<x<1942,16<x<32,29<x<43,1
472,self-employed,married,primary,yes,no,no,telephone,apr,success,37<x<56,11435<x<25152,1<x<8,4<x<973,1<x<16,14<x<29,1
473,management,divorced,secondary,yes,no,no,telephone,mar,unknown,x>75,-2282<x<11435,8<x<16,973<x<1942,16<x<32,14<x<29,1
474,unknown,single,secondary,no,no,no,cellular,oct,other,18<x<37,-2282<x<11435,x>23,4<x<973,1<x<16,14<x<29,1
475,technician,single,secondary,yes,no,yes,cellular,feb,unknown,56<x<75,-2282<x<11435,1<x<8,4<x<973,1<x<16,x<0,0
476,admin.,married,secondary,no,no,yes,unknown,sep,success,18<x<37,-2282<x<11435,1<x<8,4<x<973,1<x<16,0<x<14,1
477,unknown,divorced,unknown,no,no,yes,unknown,aug,unknown,18<x<37,-2282<x<11435,8<x<16,973<x<1942,1<x<16,14<x<29,1
478,services,single,secondary,no,no,yes,telephone,apr,failure,37<x<56,-2282<x<11435,8<x<16,4<x<973,16<x<32,14<x<29,0
479,self-employed,married,secondary,no,yes,yes,cellular,jun,failure,37<x<56,-2282<x<11435,16<x<23,4<x<973,16<x<32,29<x<43,0
480,unemployed,married,tertiary,no,yes,yes,telephone,jul,failure,x>75,-2282<x<11435,8<x<16,973<x<1942,32<x<47,29<x<43,1
481,unknown,single,tertiary,yes,no,no,telephone,sep,failure,37<x<56,-2282<x<11435,x>23,4<x<973,16<x<32,14<x<29,0
482,admin.,divorced,secondary,yes,yes,no,cellular,nov,success,56<x<75,-2282<x<11435,16<x<23,973<x<1942,1<x<16,14<x<29,1
483,self-employed,married,primary,no,no,no,unknown,oct,failure,18<x<37,-2282<x<11435,x<1,4<x<973,1<x<16,0<x<14,0
484,management,married,unknown,no,yes,yes,unknown,dec,other,18<x<37,-2282<x<11435,16<x<23,973<x<1942,16<x<32,0<x<14,1
485,admin.,single,unknown,yes,yes,no,cellular,may,failure,x>75,-2282<x<11435,1<x<8,4<x<973,1<x<16,0<x<14,0
486,services,single,unknown,yes,yes,no,cellular,jun,success,37<x<56,-2282<x<11435,1<x<8,x>2911,1<x<16,x<0,1
487,blue-collar,divorced,secondary,yes,no,no,unknown,mar,failure,56<x<75,-2282<x<11435,16<x<23,4<x<973,1<x<16,0<x<14,1
488,management,divorced,secondary,yes,no,yes,telephone,jul,failure,x>75,-2282<x<11435,x>23,4<x<973,32<x<47,14<x<29,0
489,retired,single,unknown,yes,no,no,telephone,jul,unknown,56<x<75,-2282<x<11435,16<x<23,4<x<973,1<x<16,0<x<14,1
490,housemaid,married,tertiary,no,no,no,telephone,oct,other,37<x<56,-2282<x<11435,x>23,4<x<973,16<x<32,29<x<43,1
491,admin.,single,secondary,yes,yes,yes,unknown,oct,unknown,18<x<37,-2282<x<11435,x>23,4<x<973,16<x<32,x>43,1
492,blue-collar,single,unknown,yes,no,no,unknown,feb,other,18<x<37,-2282<x<11435,8<x<16,4<x<973,16<x<32,14<x<29,1
493,management,divorced,primary,no,yes,no,telephone,aug,success,56<x<75,-2282<x<11435,16<x<23,973<x<1942,16<x<32,0<x<14,1
494,blue-collar,single,tertiary,no,no,yes,telephone,jun,success,18<x<37,-2282<x<11435,x>23,973<x<1942,16<x<32,29<x<43,1
495,management,married,unknown,yes,yes,no,telephone,apr,success,56<x<75,-2282<x<11435,8<x<16,4<x<973,16<x<32,0<x<14,1
496,unemployed,single,tertiary,yes,yes,yes,cellular,feb,failure,56<x<75,-2282<x<11435,1<x<8,973<x<1942,1<x<16,0<x<14,1
497,housemaid,single,secondary,no,yes,no,cellular,nov,unknown,x>75,-2282<x<11435,x<1,973<x<1942,16<x<32,0<x<14,1
498,entrepreneur,married,tertiary,no,yes,yes,telephone,apr,other,x>75,-2282<x<11435,8<x<16,4<x<973,1<x<16,14<x<29,0
499,unemployed,single,unknown,yes,no,yes,telephone,apr,failure,x<18,-2282<x<11435,8<x<16,4<x<973,1<x<16,0<x<14,1
500,services,married,primary,yes,yes,yes,telephone,dec,other,56<x<75,-2282<x<11435,1<x<8,4<x<973,x<1,29<x<43,0
501,services,married,primary,no,yes,yes,unknown,dec,success,x>75,-2282<x<11435,1<x<8,973<x<1942,16<x<32,29<x<43,1
502,entrepreneur,divorced,secondary,yes,no,no,cellular,nov,failure,x>75,-2282<x<11435,16<x<23,4<x<973,16<x<32,14<x<29,0
503,unknown,single,secondary,yes,yes,yes,cellular,apr,failure,18<x<37,-2282<x<11435,x>23,4<x<973,1<x<16,29<x<43,0
504,services,married,tertiary,no,no,no,telephone,feb,failure,18<x<37,-2282<x<11435,8<x<16,4<x<973,x<1,0<x<14,1
505,student,divorced,secondary,yes,yes,no,unknown,apr,success,37<x<56,-2282<x<11435,8<x<16,973<x<1942,1<x<16,29<x<43,1
506,unknown,divorced,primary,yes,yes,no,unknown,jun,other,18<x<37,-2282<x<11435,8<x<16,4<x<973,1<x<16,0<x<14,1
507,self-employed,divorced,unknown,no,no,yes,cellular,oct,failure,37<x<56,-2282<x<11435,16<x<23,4<x<973,32<x<47,14<x<29,1
508,entrepreneur,divorced,primary,yes,no,no,telephone,sep,unknown,18<x<37,-2282<x<11435,x>23,973<x<1942,32<x<47,29<x<43,1
509,housemaid,divorced,secondary,yes,no,yes,telephone,may,unknown,37<x<56,-2282<x<11435,8<x<16,973<x<1942,16<x<32,0<x<14,1
510,technician,married,secondary,yes,no,yes,cellular,apr,other,37<x<56,-2282<x<11435,8<x<16,973<x<1942,32<x<47,0<x<14,1
511,management,single,primary,yes,yes,yes,telephone,jan,unknown,18<x<37,-2282<x<11435,8<x<16,4<x<973,16<x<32,14<x<29,0
512,unknown,divorced,primary,yes,no,no,telephone,aug,unknown,37<x<56,-2282<x<11435,16<x<23,4<x<973,1<x<16,29<x<43,0
513,services,married,tertiary,yes,yes,no,cellular,nov,success,37<x<56,-2282<x<11435,8<x<16,973<x<1942,x<1,x>43,1
514,unemployed,married,secondary,yes,yes,no,cellular,jun,unknown,37<x<56,-2282<x<11435,16<x<23,973<x<1942,16<x<32,x<0,1
515,unemployed,divorced,primary,no,no,no,unknown,jun,failure,18<x<37,-2282<x<11435,x<1,973<x<1942,16<x<32,0<x<14,1
516,entrepreneur,divorced,secondary,yes,yes,yes,telephone,aug,unknown,56<x<75,-2282<x<11435,1<x<8,4<x<973,1<x<16,14<x<29,0
517,retired,divorced,secondary,no,yes,no,telephone,jun,unknown,56<x<75,-2282<x<11435,1<x<8,4<x<973,16<x<32,29<x<43,0
518,unknown,single,primary,no,yes,no,unknown,may,unknown,18<x<37,-2282<x<11435,x>23,4<x<973,1<x<16,14<x<29,0
519,admin.,divorced,secondary,no,no,no,telephone,dec,success,56<x<75,-2282<x<11435,1<x<8,4<x<973,16<x<32,14<x<29,1
520,entrepreneur,married,primary,yes,yes,no,unknown,aug,unknown,18<x<37,-2282<x<11435,8<x<16,4<x<973,x<1,0<x<14,1
521,technician,single,primary,no,no,yes,telephone,feb,failure,56<x<75,-2282<x<11435,16<x<23,4<x<973,16<x<32,0<x<14,0
522,entrepreneur,divorced,primary,no,yes,yes,unknown,jan,failure,56<x<75,-2282<x<11435,1<x<8,4<x<973,1<x<16,14<x<29,1
523,self-employed,married,tertiary,yes,yes,no,cellular,aug,unknown,18<x<37,-2282<x<11435,1<x<8,4<x<973,16<x<32,0<x<14,0
524,housemaid,married,tertiary,yes,yes,yes,telephone,jan,success,37<x<56,-2282<x<11435,x>23,4<x<973,x<1,x<0,0
525,unknown,married,primary,no,no,no,cellular,sep,unknown,18<x<37,-2282<x<11435,1<x<8,4<x<973,16<x<32,14<x<29,1
526,unemployed,single,unknown,yes,no,yes,cellular,jul,other,56<x<75,-2282<x<11435,1<x<8,973<x<1942,16<x<32,14<x<29,1
527,admin.,single,unknown,no,yes,yes,telephone,mar,failure,x>75,-2282<x<11435,16<x<23,4<x<973,1<x<16,14<x<29,0
528,unemployed,single,unknown,no,no,no,unknown,jul,unknown,x>75,-2282<x<11435,16<x<23,4<x<973,16<x<32,14<x<29,0
529,unknown,single,secondary,yes,no,yes,telephone,sep,success,56<x<75,-2282<x<11435,16<x<23,4<x<973,1<x<16,14<x<29,1
530,blue-collar,married,primary,yes,no,no,cellular,dec,other,x>75,-2282<x<11435,x>23,4<x<973,16<x<32,0<x<14,0
531,technician,single,secondary,no,yes,no,telephone,jul,failure,56<x<75,-2282<x<11435,x>23,4<x<973,16<x<32,x>43,0
532,services,married,primary,yes,yes,no,telephone,jul,success,18<x<37,-2282<x<11435,8<x<16,4<x<973,16<x<32,0<x<14,0
533,retired,divorced,primary,yes,yes,no,telephone,nov,other,37<x<56,-2282<x<11435,x>23,4<x<973,32<x<47,0<x<14,0
534,blue-collar,married,primary,no,yes,yes,telephone,aug,unknown,18<x<37,-2282<x<11435,1<x<8,4<x<973,1<x<16,x>43,0
535,blue-collar,married,primary,yes,yes,yes,cellular,jan,other,18<x<37,-2282<x<11435,x>23,4<x<973,32<x<47,0<x<14,0
536,admin.,single,tertiary,no,yes,yes,telephone,dec,success,18<x<37,-2282<x<11435,1<x<8,4<x<973,1<x<16,0<x<14,1
537,unemployed,single,secondary,yes,yes,yes,cellular,jun,other,x>75,-2282<x<11435,1<x<8,973<x<1942,16<x<32,x<0,1
538,management,divorced,primary,yes,no,yes,telephone,aug,unknown,18<x<37,-2282<x<11435,1<x<8,4<x<973,16<x<32,0<x<14,0
539,blue-collar,single,secondary,no,no,yes,cellular,may,failure,18<x<37,-2282<x<11435,8<x<16,973<x<1942,16<x<32,x<0,1
540,unemployed,married,primary,yes,no,yes,telephone,sep,success,56<x<75,-2282<x<11435,16<x<23,973<x<1942,16<x<32,14<x<29,1
541,entrepreneur,married,secondary,yes,yes,no,cellular,feb,unknown,18<x<37,-2282<x<11435,x>23,4<x<973,16<x<32,14<x<29,0
542,self-employed,married,secondary,yes,no,no,telephone,jan,other,x>75,-2282<x<11435,16<x<23,4<x<973,1<x<16,x>43,0
543,housemaid,single,primary,no,yes,yes,unknown,mar,other,37<x<56,-2282<x<11435,16<x<23,4<x<973,1<x<16,14<x<29,1
544,blue-collar,single,tertiary,no,yes,yes,telephone,mar,other,56<x<75,-2282<x<11435,x>23,4<x<973,1<x<16,14<x<29,0
545,entrepreneur,divorced,tertiary,yes,yes,no,unknown,jan,unknown,18<x<37,-2282<x<11435,x>23,4<x<973,1<x<16,0<x<14,1
546,blue-collar,single,primary,yes,no,yes,telephone,jan,failure,37<x<56,-2282<x<11435,x>23,973<x<1942,16<x<32,14<x<29,1
547,blue-collar,divorced,primary,no,yes,yes,unknown,jun,success,x>75,11435<x<25152,x>23,4<x<973,1<x<16,0<x<14,1
