id,age,country,educational-num,fnlwgt,gender,hours-per-week,race,relationship,workclass,class
911,x<21,non-US,x<8,75742<x<209813,Male,50<x<65,Black,Not-in-family,State-gov,0
912,31<x<36,US,x<8,75742<x<209813,Male,x>65,White,Unmarried,Federal-gov,0
913,x>67,US,x<8,37719<x<75742,Female,x>65,Amer-Indian-Eskimo,Husband,Without-pay,0
914,62<x<67,non-US,9<x<10,x>209813,Male,x<35,Black,Own-child,State-gov,0
915,x<21,US,x<8,x>209813,Male,50<x<65,White,Wife,Never-worked,0
916,62<x<67,US,x>14,75742<x<209813,Female,x>65,Black,Husband,Local-gov,1
917,x>67,US,x<8,x>209813,Male,x<35,Black,Wife,Self-emp-not-inc,0
918,25<x<28,non-US,x<8,75742<x<209813,Male,x>65,Amer-Indian-Eskimo,Other-relative,Private,0
919,31<x<36,non-US,9<x<10,75742<x<209813,Male,x>65,Amer-Indian-Eskimo,Own-child,Local-gov,0
920,x>67,US,x<8,75742<x<209813,Female,50<x<65,White,Own-child,Private,0
921,x<21,US,x<8,75742<x<209813,Male,50<x<65,White,Wife,Private,0
922,x>67,US,9<x<10,75742<x<209813,Female,x<35,Other,Wife,Local-gov,0
923,x<21,non-US,x<8,x>209813,Male,50<x<65,Asian-Pac-Islander,Other-relative,Local-gov,0
924,42<x<54,non-US,x<8,75742<x<209813,Female,x<35,Asian-Pac-Islander,Own-child,Without-pay,0
925,25<x<28,US,x<8,75742<x<209813,Male,x>65,White,Wife,Never-worked,0
926,42<x<54,US,x<8,x>209813,Female,x>65,Asian-Pac-Islander,Unmarried,Federal-gov,0
927,x>67,US,x<8,75742<x<209813,Male,38<x<42,White,Wife,Self-emp-not-inc,0
928,28<x<31,US,x<8,x>209813,Female,50<x<65,Asian-Pac-Islander,Own-child,State-gov,0
929,42<x<54,non-US,x>14,x>209813,Female,x<35,Other,Husband,Private,0
930,31<x<36,non-US,10<x<12,75742<x<209813,Male,42<x<50,Asian-Pac-Islander,Husband,State-gov,0
931,62<x<67,non-US,x<8,75742<x<209813,Male,x<35,Asian-Pac-Islander,Own-child,State-gov,0
932,x<21,non-US,10<x<12,x>209813,Female,42<x<50,Asian-Pac-Islander,Wife,Never-worked,0
933,36<x<42,non-US,x<8,75742<x<209813,Male,x>65,Asian-Pac-Islander,Not-in-family,Without-pay,0
934,x>67,non-US,x<8,75742<x<209813,Male,38<x<42,Asian-Pac-Islander,Own-child,Never-worked,0
935,62<x<67,US,x<8,75742<x<209813,Male,50<x<65,White,Wife,State-gov,0
936,54<x<62,US,10<x<12,37719<x<75742,Male,x<35,Other,Wife,Private,0
937,x>67,non-US,x<8,x>209813,Male,x<35,Black,Husband,Self-emp-inc,0
938,42<x<54,non-US,x<8,75742<x<209813,Male,x>65,White,Own-child,Private,0
939,x>67,US,x<8,x>209813,Female,42<x<50,Other,Husband,Private,0
940,x>67,US,x>14,x>209813,Male,x>65,Other,Other-relative,Federal-gov,1
941,42<x<54,US,x<8,x>209813,Male,x<35,White,Husband,Self-emp-inc,0
942,42<x<54,non-US,x>14,75742<x<209813,Male,42<x<50,Amer-Indian-Eskimo,Husband,Without-pay,0
943,31<x<36,US,10<x<12,75742<x<209813,Female,35<x<38,White,Not-in-family,Federal-gov,0
944,28<x<31,US,x<8,x>209813,Male,x>65,White,Wife,Federal-gov,0
945,36<x<42,US,x>14,x>209813,Female,x>65,Other,Wife,Local-gov,0
946,36<x<42,US,9<x<10,x>209813,Male,x>65,White,Husband,Self-emp-not-inc,1
947,42<x<54,non-US,12<x<14,x>209813,Male,50<x<65,White,Wife,Local-gov,0
948,x>67,non-US,12<x<14,37719<x<75742,Female,50<x<65,Asian-Pac-Islander,Not-in-family,Federal-gov,0
949,62<x<67,non-US,x<8,75742<x<209813,Female,50<x<65,Amer-Indian-Eskimo,Not-in-family,Private,0
950,54<x<62,non-US,10<x<12,75742<x<209813,Male,50<x<65,Other,Other-relative,Local-gov,0
951,28<x<31,non-US,12<x<14,x>209813,Female,50<x<65,Black,Husband,Local-gov,0
952,42<x<54,US,12<x<14,75742<x<209813,Male,x<35,Black,Own-child,Self-emp-inc,0
953,x>67,non-US,10<x<12,x>209813,Female,x<35,White,Wife,Local-gov,0
954,x>67,US,x>14,x>209813,Male,x<35,Other,Wife,Federal-gov,0
955,x>67,US,x<8,75742<x<209813,Female,x<35,White,Wife,Local-gov,0
956,21<x<24,non-US,x>14,x>209813,Female,x>65,Amer-Indian-Eskimo,Wife,Local-gov,0
957,62<x<67,US,x<8,75742<x<209813,Male,x>65,Amer-Indian-Eskimo,Not-in-family,Self-emp-inc,0
958,x>67,US,x<8,75742<x<209813,Female,x<35,Amer-Indian-Eskimo,Other-relative,Local-gov,0
959,x>67,US,x>14,x>209813,Male,x>65,Asian-Pac-Islander,Own-child,Local-gov,0
960,42<x<54,US,x>14,x>209813,Male,50<x<65,Black,Unmarried,Without-pay,1
961,36<x<42,US,8<x<9,75742<x<209813,Male,x<35,Asian-Pac-Islander,Own-child,Private,0
962,x>67,US,12<x<14,75742<x<209813,Male,x<35,Amer-Indian-Eskimo,Husband,Self-emp-not-inc,0
963,x>67,US,x<8,x>209813,Female,x>65,Asian-Pac-Islander,Not-in-family,Without-pay,0
964,36<x<42,US,12<x<14,75742<x<209813,Male,x<35,Amer-Indian-Eskimo,Not-in-family,Self-emp-not-inc,0
965,x>67,US,10<x<12,75742<x<209813,Female,x<35,Other,Husband,State-gov,0
966,x<21,non-US,9<x<10,75742<x<209813,Female,42<x<50,Other,Husband,Without-pay,0
967,x>67,non-US,8<x<9,x>209813,Female,35<x<38,Amer-Indian-Eskimo,Other-relative,Without-pay,0
968,54<x<62,US,x<8,75742<x<209813,Female,x>65,Amer-Indian-Eskimo,Other-relative,Self-emp-not-inc,0
969,54<x<62,non-US,x>14,x>209813,Male,x<35,Amer-Indian-Eskimo,Not-in-family,Federal-gov,0
970,36<x<42,non-US,x<8,37719<x<75742,Male,x>65,Other,Other-relative,Never-worked,0
971,x>67,US,x<8,75742<x<209813,Female,x<35,Other,Wife,Without-pay,0
972,54<x<62,non-US,x<8,75742<x<209813,Female,x>65,Amer-Indian-Eskimo,Unmarried,Self-emp-inc,0
973,42<x<54,US,x>14,x>209813,Female,x<35,Asian-Pac-Islander,Unmarried,State-gov,0
974,x>67,US,9<x<10,x>209813,Male,42<x<50,Amer-Indian-Eskimo,Wife,Private,0
975,31<x<36,US,x<8,75742<x<209813,Female,x<35,Amer-Indian-Eskimo,Unmarried,Never-worked,0
976,54<x<62,US,x<8,75742<x<209813,Female,x<35,Other,Unmarried,Federal-gov,0
977,x<21,non-US,x<8,75742<x<209813,Male,x>65,White,Not-in-family,Local-gov,0
978,x<21,non-US,x>14,37719<x<75742,Male,x<35,Black,Other-relative,Without-pay,0
979,62<x<67,US,x<8,x>209813,Male,x>65,White,Own-child,Private,0
980,x>67,US,x<8,75742<x<209813,Female,x<35,Amer-Indian-Eskimo,Unmarried,Self-emp-inc,0
981,31<x<36,non-US,8<x<9,x<37719,Male,x>65,White,Not-in-family,Private,0
982,25<x<28,US,10<x<12,x>209813,Female,x<35,Asian-Pac-Islander,Husband,State-gov,0
983,x>67,non-US,10<x<12,75742<x<209813,Female,50<x<65,White,Wife,Private,0
984,x>67,non-US,8<x<9,x>209813,Female,38<x<42,Amer-Indian-Eskimo,Own-child,Federal-gov,0
985,42<x<54,non-US,12<x<14,75742<x<209813,Male,x<35,Other,Not-in-family,Without-pay,0
986,54<x<62,non-US,x<8,x>209813,Male,42<x<50,Asian-Pac-Islander,Not-in-family,Local-gov,0
987,x>67,non-US,x>14,75742<x<209813,Male,50<x<65,Asian-Pac-Islander,Husband,Without-pay,0
988,x>67,US,8<x<9,x>209813,Female,x<35,Amer-Indian-Eskimo,Other-relative,Federal-gov,0
989,62<x<67,non-US,12<x<14,75742<x<209813,Female,x>65,Other,Wife,Federal-gov,0
990,36<x<42,US,9<x<10,37719<x<75742,Female,x<35,White,Husband,Private,0
991,x>67,US,x<8,x>209813,Female,50<x<65,Other,Wife,Self-emp-inc,0
992,31<x<36,non-US,x<8,x>209813,Female,x<35,Asian-Pac-Islander,Not-in-family,Self-emp-not-inc,0
993,42<x<54,US,x<8,37719<x<75742,Male,50<x<65,Amer-Indian-Eskimo,Wife,Without-pay,0
994,x>67,non-US,x<8,75742<x<209813,Female,x>65,Black,Not-in-family,Local-gov,0
995,x>67,US,8<x<9,75742<x<209813,Female,x<35,Amer-Indian-Eskimo,Own-child,Self-emp-inc,0
996,62<x<67,US,x<8,75742<x<209813,Male,x>65,Amer-Indian-Eskimo,Own-child,Federal-gov,0
997,54<x<62,US,10<x<12,x>209813,Female,x<35,White,Unmarried,Federal-gov,0
998,54<x<62,non-US,x<8,x>209813,Female,50<x<65,Black,Unmarried,Federal-gov,0
999,36<x<42,non-US,12<x<14,75742<x<209813,Male,x<35,Other,Own-child,Private,0
