age,workclass,fnlwgt,education,marital-status,race,sex,hours-per-week,country,class
62,Private,69867,13,Married-civ-spouse,White,Male,55,US,1
31,Private,109020,13,Never-married,Other,Male,40,US,0
25,Private,130302,9,Married-civ-spouse,White,Male,40,US,0
38,Private,156728,13,Married-civ-spouse,White,Male,56,US,0
33,Private,424719,13,Divorced,White,Female,40,US,0
51,Federal-gov,217647,10,Divorced,Black,Female,40,US,0
20,Private,33087,11,Never-married,White,Male,40,US,0
40,Federal-gov,241895,9,Married-civ-spouse,White,Male,40,US,0
20,Private,38455,6,Never-married,White,Male,40,US,0
41,Local-gov,81054,10,Divorced,White,Female,25,US,0
44,Private,163215,8,Divorced,White,Female,40,US,0
35,Private,156728,9,Married-civ-spouse,White,Male,40,US,0
35,Self-emp-not-inc,127930,9,Married-spouse-absent,White,Male,60,US,0
46,Federal-gov,227310,10,Never-married,Black,Female,40,US,0
24,Private,96844,10,Never-married,White,Female,17,US,0
18,Private,245199,10,Never-married,White,Male,40,US,0
37,Private,46385,9,Married-civ-spouse,White,Male,40,US,0
58,Private,186385,16,Never-married,White,Male,8,US,0
55,Private,252714,11,Married-civ-spouse,White,Male,40,US,0
68,Private,154897,9,Never-married,White,Female,30,US,0
41,Private,320744,13,Married-civ-spouse,White,Male,40,US,1
50,Private,138852,14,Married-civ-spouse,White,Male,50,US,1
48,Private,102092,9,Married-civ-spouse,White,Male,40,US,0
45,Private,278151,9,Married-civ-spouse,White,Male,40,US,0
43,Private,338290,10,Married-civ-spouse,White,Male,40,US,0
37,Private,34378,10,Married-civ-spouse,White,Male,35,US,0
43,Private,91959,13,Married-civ-spouse,White,Male,45,US,1
36,Private,265881,9,Divorced,White,Female,40,US,0
60,Private,276009,9,Married-civ-spouse,Asian-Pac-Islander,Male,30,non-US,0
27,Private,193898,9,Divorced,White,Male,50,US,0
36,Private,139364,13,Married-civ-spouse,White,Male,50,US,1
47,State-gov,306473,12,Married-civ-spouse,White,Male,40,US,0
33,Private,37232,10,Never-married,White,Male,80,US,0
19,State-gov,56424,8,Never-married,Black,Male,20,US,0
33,Private,165235,13,Never-married,Asian-Pac-Islander,Female,35,non-US,0
34,Private,153326,13,Married-civ-spouse,White,Male,40,US,1
33,Private,106976,9,Divorced,White,Female,40,US,0
57,Private,109015,10,Divorced,White,Female,48,US,0
59,Private,154100,14,Never-married,White,Female,45,US,1
36,Private,183739,9,Married-civ-spouse,White,Female,40,US,0
60,Private,367695,12,Married-civ-spouse,White,Male,40,US,1
33,Local-gov,156015,11,Married-civ-spouse,White,Male,40,US,0
41,Private,185132,13,Never-married,White,Female,45,US,0
20,Self-emp-not-inc,188274,10,Never-married,White,Male,10,US,0
28,Local-gov,50512,13,Never-married,White,Female,50,US,0
24,State-gov,147719,14,Never-married,Asian-Pac-Islander,Male,20,non-US,0
31,Private,414525,8,Never-married,Black,Male,60,US,0
38,Private,289148,9,Married-spouse-absent,White,Female,40,US,0
40,Private,176069,13,Divorced,White,Female,45,US,0
55,State-gov,199713,13,Married-civ-spouse,White,Male,15,US,0
49,Private,297884,9,Married-civ-spouse,White,Male,50,US,0
33,Private,204829,9,Divorced,White,Male,45,US,0
24,Local-gov,32950,13,Never-married,White,Male,35,US,0
46,Private,233511,13,Divorced,White,Male,48,US,0
20,Private,210781,10,Never-married,White,Female,20,US,0
50,Private,190762,3,Married-civ-spouse,White,Male,40,non-US,0
22,Private,83315,9,Never-married,White,Male,40,US,0
32,Self-emp-inc,343872,10,Married-civ-spouse,Black,Male,35,non-US,0
46,Private,185385,9,Married-civ-spouse,White,Male,65,US,1
39,Private,80324,10,Married-civ-spouse,White,Male,62,US,1
26,Private,357933,10,Never-married,White,Female,15,US,0
20,Private,211293,10,Never-married,Black,Female,14,US,0
37,Self-emp-inc,199265,10,Married-civ-spouse,White,Male,50,US,0
40,Private,202872,10,Divorced,White,Female,24,US,0
22,Private,195075,10,Never-married,White,Female,38,US,0
32,Private,317378,13,Never-married,White,Female,40,US,1
41,Private,187802,10,Divorced,White,Male,50,US,0
24,Private,97212,12,Married-civ-spouse,White,Female,40,US,0
40,Private,47902,9,Married-civ-spouse,White,Male,40,US,0
37,State-gov,76767,15,Married-civ-spouse,White,Female,39,US,1
42,Private,172297,14,Married-civ-spouse,White,Male,40,US,1
56,Private,274475,5,Widowed,White,Female,40,US,0
20,Private,105244,10,Never-married,White,Male,50,US,0
55,Local-gov,165695,9,Divorced,White,Male,40,US,0
29,Private,253801,9,Never-married,White,Male,40,US,0
37,Private,305597,9,Divorced,White,Male,40,US,0
61,Self-emp-not-inc,352448,13,Married-civ-spouse,White,Male,60,US,0
26,Private,242768,13,Never-married,White,Male,38,US,0
49,Self-emp-inc,201080,10,Divorced,White,Male,55,US,0
18,Local-gov,159032,4,Never-married,White,Male,40,US,0
30,Private,149568,5,Never-married,Black,Male,40,US,0
24,State-gov,155775,9,Married-civ-spouse,White,Male,40,US,0
37,Private,120074,9,Never-married,White,Male,40,US,0
37,Local-gov,257588,9,Divorced,White,Female,40,US,0
36,Private,177907,10,Married-civ-spouse,White,Male,65,US,0
40,Private,309311,9,Married-civ-spouse,White,Male,40,US,0
44,Self-emp-not-inc,138975,9,Married-civ-spouse,White,Male,55,US,0
43,Self-emp-not-inc,187778,9,Married-civ-spouse,White,Male,20,US,0
19,Private,35865,10,Never-married,White,Female,35,US,0
50,Private,234373,14,Married-civ-spouse,White,Female,40,US,0
39,Private,144688,9,Married-civ-spouse,Black,Female,50,US,0
43,Private,248094,9,Divorced,White,Male,40,US,0
43,Private,248094,9,Married-civ-spouse,White,Male,40,US,0
40,Private,213821,14,Never-married,White,Male,40,US,1
31,State-gov,55849,10,Never-married,White,Male,40,US,0
25,Private,121712,13,Divorced,White,Male,40,US,0
30,Federal-gov,164552,13,Never-married,White,Male,40,US,0
55,Private,223127,5,Married-civ-spouse,White,Male,40,US,0
55,Private,190514,4,Married-civ-spouse,White,Male,75,US,0
29,Private,203797,10,Married-civ-spouse,Black,Male,40,US,0
28,Private,378460,13,Never-married,White,Male,60,US,1
30,Private,105908,9,Married-civ-spouse,White,Male,40,US,0
33,Private,232356,9,Married-civ-spouse,White,Male,55,US,0
23,Private,210526,9,Never-married,White,Male,40,US,0
71,Private,193530,7,Never-married,White,Female,75,US,0
21,Private,43535,10,Never-married,White,Female,40,US,0
49,Private,183013,9,Married-civ-spouse,White,Male,40,US,0
31,Private,113364,12,Married-civ-spouse,White,Male,20,US,0
27,Private,197380,12,Never-married,White,Male,40,US,0
27,Private,298635,14,Married-civ-spouse,Asian-Pac-Islander,Male,40,non-US,1
26,Private,213385,10,Never-married,White,Male,20,US,0
17,Private,31007,6,Never-married,White,Female,30,US,0
26,Private,35917,10,Never-married,White,Male,50,US,0
45,Private,99385,9,Divorced,White,Female,40,non-US,0
50,Private,48358,9,Married-civ-spouse,White,Male,40,US,1
31,Private,241885,9,Never-married,White,Male,45,US,0
51,Private,24344,12,Never-married,White,Female,40,US,0
56,Private,149686,5,Widowed,White,Female,40,US,0
24,State-gov,154432,13,Never-married,White,Male,35,US,0
29,Private,331875,8,Never-married,White,Male,40,non-US,0
26,Private,259585,10,Never-married,White,Male,24,US,0
51,Private,104748,10,Married-civ-spouse,White,Male,45,US,0
32,Local-gov,144949,9,Married-civ-spouse,White,Male,40,US,0
47,State-gov,199512,13,Married-civ-spouse,White,Male,40,US,1
30,Private,302438,9,Never-married,White,Male,40,US,0
49,Federal-gov,115784,10,Married-civ-spouse,White,Male,40,US,0
40,Private,96509,10,Married-civ-spouse,Amer-Indian-Eskimo,Male,40,US,1
62,Private,226733,9,Married-civ-spouse,White,Male,40,US,1
43,Self-emp-inc,244945,13,Married-civ-spouse,White,Male,60,US,0
76,Private,243768,3,Never-married,White,Male,20,US,0
35,Private,186934,13,Married-civ-spouse,White,Male,50,US,1
27,Private,89813,9,Never-married,White,Female,40,US,0
54,Self-emp-inc,129432,13,Married-civ-spouse,White,Male,40,US,1
55,Self-emp-not-inc,184702,9,Married-civ-spouse,White,Male,40,US,0
21,Private,275291,10,Never-married,White,Male,12,US,0
20,Private,258298,10,Never-married,White,Male,20,US,0
39,Private,139743,9,Separated,White,Female,20,US,0
26,Private,102476,13,Never-married,White,Male,64,US,1
20,Private,103840,9,Never-married,White,Female,42,US,0
28,Private,274579,9,Married-civ-spouse,White,Male,60,US,0
56,Federal-gov,156842,10,Separated,Black,Male,40,US,0
39,Private,101020,8,Married-civ-spouse,White,Male,40,US,0
44,Federal-gov,68729,13,Married-civ-spouse,Asian-Pac-Islander,Male,40,US,1
55,Private,141326,9,Married-civ-spouse,White,Male,40,US,1
54,Self-emp-not-inc,168723,9,Married-civ-spouse,White,Male,40,US,0
30,Private,347166,13,Never-married,White,Male,45,US,1
34,Local-gov,213722,9,Married-civ-spouse,White,Male,57,US,1
42,Private,196797,9,Never-married,Black,Female,38,US,0
50,Self-emp-inc,207246,10,Separated,White,Female,75,US,0
34,Federal-gov,199934,10,Married-civ-spouse,Black,Male,40,US,1
23,Private,272185,11,Never-married,White,Male,33,US,0
47,Private,266281,7,Never-married,Black,Female,40,US,0
57,Private,96779,3,Married-civ-spouse,White,Male,40,US,0
33,Private,188352,14,Never-married,Black,Male,50,US,0
37,Private,359131,9,Divorced,White,Female,48,US,0
53,Private,198824,13,Never-married,White,Female,40,US,0
27,State-gov,68393,13,Never-married,White,Female,40,US,0
47,Private,115613,9,Married-civ-spouse,White,Male,50,US,1
42,Private,45363,12,Married-civ-spouse,White,Male,50,US,0
39,Private,121590,10,Never-married,Black,Male,40,US,1
58,Local-gov,292379,13,Married-civ-spouse,White,Male,40,US,0
20,Private,482732,9,Never-married,White,Male,24,US,0
19,Private,198663,9,Never-married,White,Male,40,US,0
39,Private,230329,9,Married-civ-spouse,White,Male,35,US,0
51,Private,29887,9,Divorced,White,Male,44,US,0
52,Private,194259,9,Divorced,White,Female,40,non-US,0
53,Private,126368,10,Never-married,White,Female,50,US,1
50,Private,108446,10,Married-civ-spouse,White,Male,40,US,0
36,Private,220696,9,Divorced,White,Male,40,US,0
30,Private,32008,13,Never-married,White,Female,72,US,0
50,Private,185846,9,Married-civ-spouse,White,Male,55,US,1
76,Private,127016,4,Widowed,White,Female,40,US,0
46,Self-emp-not-inc,102308,13,Married-civ-spouse,White,Male,40,US,1
24,Private,157894,10,Never-married,Black,Male,40,US,0
26,Private,345405,9,Married-civ-spouse,White,Male,40,US,0
56,Self-emp-not-inc,94156,15,Married-civ-spouse,White,Male,50,US,1
50,Private,145409,13,Married-civ-spouse,White,Male,40,US,1
22,Private,190968,10,Married-civ-spouse,White,Male,40,US,0
23,Local-gov,212803,13,Never-married,White,Female,35,US,0
51,Private,168660,9,Married-civ-spouse,White,Male,50,US,0
58,Private,234481,6,Married-civ-spouse,White,Male,40,US,0
38,Private,131461,5,Married-civ-spouse,Black,Female,24,non-US,0
45,Private,408773,10,Married-civ-spouse,White,Male,40,US,1
55,Self-emp-not-inc,126117,9,Widowed,White,Male,40,US,0
45,Private,155489,10,Married-civ-spouse,White,Male,60,US,1
42,Private,296749,10,Divorced,White,Male,45,US,0
44,State-gov,185832,13,Married-civ-spouse,White,Male,46,US,1
60,Private,43235,13,Married-civ-spouse,White,Male,50,US,1
27,Private,213152,10,Never-married,White,Male,40,US,0
25,Local-gov,334267,10,Married-civ-spouse,White,Male,40,US,1
43,Private,64631,9,Married-civ-spouse,White,Male,50,US,1
44,Local-gov,193882,11,Never-married,White,Male,40,US,0
63,Private,71800,4,Widowed,White,Female,41,US,0
46,Local-gov,170092,14,Never-married,White,Female,43,US,0
47,Private,198223,10,Married-civ-spouse,White,Male,40,US,0
37,Private,359796,10,Divorced,Black,Male,40,US,0
43,Private,110556,9,Separated,Black,Female,40,US,0
46,Private,196858,14,Married-civ-spouse,White,Male,35,US,1
61,Self-emp-not-inc,224784,12,Married-spouse-absent,White,Female,90,US,0
53,Federal-gov,271544,9,Married-civ-spouse,Black,Male,40,US,1
44,Private,221172,9,Never-married,White,Male,30,US,0
54,Private,256916,9,Married-civ-spouse,White,Male,45,US,0
22,Private,157332,10,Never-married,White,Female,40,US,0
47,Federal-gov,192894,9,Married-civ-spouse,Black,Male,50,US,1
18,Private,240183,9,Never-married,White,Female,20,US,0
25,Private,204338,6,Married-civ-spouse,White,Male,40,non-US,0
24,Private,122166,10,Never-married,White,Female,40,non-US,0
37,Local-gov,397877,13,Married-civ-spouse,White,Male,40,US,1
51,Private,115066,10,Divorced,White,Female,40,US,1
35,Self-emp-not-inc,170174,9,Married-civ-spouse,White,Male,60,US,1
59,Private,171015,10,Never-married,White,Female,34,US,0
46,Private,91262,10,Married-spouse-absent,Asian-Pac-Islander,Male,40,non-US,0
45,Local-gov,127678,11,Married-civ-spouse,White,Male,60,US,1
19,Private,263338,9,Never-married,White,Male,15,US,0
22,Private,129508,9,Never-married,White,Female,28,US,0
41,Private,192107,13,Married-civ-spouse,White,Male,40,US,0
33,Self-emp-not-inc,93930,9,Married-civ-spouse,White,Male,40,US,0
26,Federal-gov,207537,9,Never-married,Black,Female,40,US,0
22,Private,138542,10,Married-civ-spouse,White,Male,35,US,0
29,Self-emp-not-inc,116207,9,Married-civ-spouse,White,Male,65,US,1
22,Private,198244,9,Never-married,White,Female,39,US,0
34,Private,90614,12,Married-civ-spouse,White,Male,10,US,0
23,Private,211160,8,Married-civ-spouse,White,Male,40,US,0
20,Private,194630,9,Married-civ-spouse,White,Male,50,US,0
25,Private,161478,13,Never-married,Asian-Pac-Islander,Female,40,US,0
59,Private,144071,9,Married-civ-spouse,White,Male,40,US,1
44,Private,167005,10,Married-civ-spouse,White,Male,55,US,0
55,Private,342121,10,Married-civ-spouse,White,Male,40,US,0
77,Self-emp-not-inc,71676,10,Widowed,White,Female,1,US,0
42,Private,124692,14,Married-civ-spouse,White,Male,40,US,1
47,Private,147236,9,Married-civ-spouse,White,Male,40,US,1
42,Private,145175,10,Married-civ-spouse,White,Male,40,US,0
45,Private,259323,10,Married-civ-spouse,White,Male,40,US,0
23,Private,154978,9,Married-civ-spouse,White,Male,40,non-US,0
23,Private,127768,10,Never-married,White,Male,40,US,0
52,Private,98588,9,Married-civ-spouse,White,Male,40,US,0
49,Private,192894,9,Married-civ-spouse,White,Male,40,US,1
20,Private,194848,10,Never-married,White,Male,40,US,0
20,Private,34446,9,Never-married,White,Female,20,US,0
23,Local-gov,177265,9,Never-married,White,Female,45,US,0
30,Private,142977,10,Divorced,White,Male,65,US,0
45,Private,241350,9,Married-civ-spouse,White,Male,48,US,1
30,Private,154882,15,Widowed,White,Male,35,US,0
17,Private,60562,5,Never-married,White,Female,20,US,0
22,Private,142566,9,Never-married,White,Male,40,US,0
25,Private,176162,13,Never-married,White,Male,40,US,0
52,Private,186303,10,Married-civ-spouse,White,Male,55,non-US,1
40,Private,237671,10,Married-civ-spouse,White,Female,40,US,1
58,Private,68624,9,Married-civ-spouse,White,Male,45,US,0
30,Private,229504,9,Married-civ-spouse,White,Male,50,US,0
59,Private,340591,6,Married-civ-spouse,White,Male,40,US,0
29,Private,262208,10,Never-married,Black,Female,30,non-US,0
26,Private,236008,11,Divorced,White,Female,40,US,0
39,Local-gov,214284,13,Widowed,Asian-Pac-Islander,Female,10,non-US,0
33,Private,169496,13,Married-civ-spouse,White,Male,50,US,1
22,Private,195179,10,Never-married,White,Male,24,US,0
25,Private,469697,10,Married-civ-spouse,White,Male,40,US,0
44,Private,214415,10,Separated,Black,Female,40,US,0
35,Private,452283,9,Divorced,White,Female,40,US,0
40,Private,244172,9,Married-civ-spouse,White,Male,40,US,0
19,Private,231972,7,Never-married,White,Female,20,US,0
37,Private,412296,9,Married-civ-spouse,White,Male,35,non-US,1
32,Private,30497,11,Married-civ-spouse,White,Male,40,US,0
52,Self-emp-not-inc,189216,9,Divorced,White,Male,65,US,0
36,Private,268292,9,Married-civ-spouse,White,Male,41,US,0
38,Private,69306,10,Divorced,White,Female,40,US,0
57,State-gov,111224,13,Divorced,Black,Male,39,US,0
22,State-gov,309348,10,Never-married,White,Female,15,US,0
20,Private,210781,10,Never-married,White,Female,35,US,0
40,Private,286750,7,Separated,Black,Male,36,US,0
36,Self-emp-not-inc,321274,13,Married-civ-spouse,White,Male,50,US,0
27,Private,192936,9,Divorced,White,Female,40,US,0
52,Private,72743,9,Married-spouse-absent,White,Female,50,US,0
43,Private,187861,9,Separated,White,Female,44,US,0
35,Private,179579,9,Married-civ-spouse,White,Male,40,US,0
29,Private,663394,9,Married-civ-spouse,Black,Male,40,US,0
27,Private,302422,10,Never-married,White,Male,40,US,0
49,Local-gov,37353,14,Married-civ-spouse,White,Male,40,US,1
26,Self-emp-not-inc,109609,10,Separated,White,Male,30,US,0
47,Private,184402,9,Divorced,White,Male,32,US,0
20,Private,224640,10,Never-married,White,Female,40,US,0
19,Private,405526,9,Never-married,White,Male,40,US,0
34,Private,36385,14,Never-married,White,Male,50,US,0
20,Private,147884,9,Never-married,White,Female,40,US,0
23,Private,164231,7,Separated,White,Male,35,US,0
25,Private,383306,13,Never-married,White,Male,40,US,0
21,Private,417668,9,Never-married,White,Male,36,US,0
25,Private,161007,9,Never-married,White,Male,40,US,0
63,State-gov,99823,10,Married-civ-spouse,White,Male,32,US,0
25,Private,37379,13,Never-married,White,Female,50,US,0
28,Private,148645,9,Never-married,White,Female,40,US,0
39,Private,180477,14,Never-married,White,Male,60,US,1
28,Private,123147,10,Never-married,White,Female,40,US,0
30,Private,111415,13,Married-civ-spouse,White,Male,45,US,1
41,Local-gov,107327,11,Divorced,White,Female,40,US,0
52,Local-gov,146565,12,Divorced,White,Female,30,US,0
36,Private,267556,9,Married-civ-spouse,White,Male,40,US,0
47,Private,284871,13,Married-civ-spouse,White,Male,40,US,1
27,Private,194690,5,Never-married,White,Male,50,non-US,0
32,Federal-gov,145983,10,Married-civ-spouse,White,Female,40,US,0
52,Private,163998,9,Married-civ-spouse,White,Male,45,US,1
50,Private,128478,9,Married-civ-spouse,White,Male,70,US,0
21,Private,250647,10,Never-married,White,Male,30,non-US,0
60,Private,226949,9,Divorced,White,Female,37,US,0
47,Private,157901,7,Married-civ-spouse,Amer-Indian-Eskimo,Male,36,US,0
54,Self-emp-not-inc,33863,9,Married-civ-spouse,White,Male,60,US,1
32,Local-gov,40444,14,Never-married,White,Male,50,US,0
61,Private,54373,10,Married-civ-spouse,White,Male,40,US,0
21,Private,52753,9,Never-married,White,Male,40,US,0
29,Self-emp-not-inc,104423,10,Married-civ-spouse,White,Male,45,US,1
36,Local-gov,305714,9,Never-married,Black,Female,70,US,0
38,Local-gov,167440,9,Married-civ-spouse,White,Male,20,US,0
59,Private,291529,6,Widowed,White,Male,52,US,0
43,Private,243380,10,Married-civ-spouse,White,Male,40,US,0
19,Private,38619,7,Never-married,White,Male,10,US,0
42,Private,230684,13,Married-civ-spouse,White,Male,40,US,0
33,Private,132601,10,Married-civ-spouse,White,Male,45,US,0
47,Private,193285,9,Married-civ-spouse,Black,Female,40,US,0
51,Private,279156,9,Married-civ-spouse,White,Male,40,US,1
28,Private,339372,10,Never-married,White,Male,40,US,0
61,Private,101265,10,Divorced,White,Female,43,US,0
23,Private,117789,13,Never-married,White,Female,60,US,0
31,Private,312667,5,Married-civ-spouse,White,Male,40,US,0
38,Self-emp-not-inc,255503,7,Divorced,White,Male,55,US,0
21,Private,221955,5,Never-married,White,Male,40,non-US,0
22,Private,139190,9,Never-married,White,Male,50,US,0
35,Private,185556,14,Married-civ-spouse,White,Male,40,US,1
53,Federal-gov,84278,13,Married-civ-spouse,White,Male,48,US,1
