id,job,marital,education,default,housing,loan,contact,month,day_of_week,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,nr.employed,age,duration,campaign,pdays,previous,euribor3m,class
801,student,divorced,basic.4y,no,yes,yes,telephone,aug,wed,success,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,37<x<57,2459<x<3688,x<1,0<x<249,0<x<1,0.634<x<1.634,no
802,student,single,basic.4y,no,no,yes,telephone,sep,mon,success,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,57<x<77,1229<x<2459,x<1,0<x<249,x<0,x>3.634,no
803,blue-collar,married,high.school,no,yes,yes,cellular,jul,thu,success,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,x>77,1229<x<2459,1<x<14,0<x<249,3<x<5,1.634<x<2.634,yes
804,services,divorced,basic.4y,no,yes,no,telephone,dec,tue,success,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,x>77,1229<x<2459,x<1,x>749,3<x<5,1.634<x<2.634,yes
805,admin.,divorced,professional.course,no,no,yes,cellular,nov,thu,success,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,57<x<77,x<0,1<x<14,x>749,0<x<1,x>3.634,no
806,technician,married,university.degree,no,yes,no,cellular,apr,tue,success,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,37<x<57,2459<x<3688,x<1,x>749,3<x<5,x>3.634,no
807,self-employed,single,illiterate,no,yes,no,cellular,dec,fri,failure,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,x>77,1229<x<2459,1<x<14,0<x<249,x<0,1.634<x<2.634,no
808,student,divorced,basic.4y,no,yes,yes,telephone,jul,wed,failure,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,17<x<37,1229<x<2459,1<x<14,x<0,3<x<5,0.634<x<1.634,no
809,unemployed,single,basic.4y,no,yes,yes,telephone,oct,fri,failure,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,57<x<77,2459<x<3688,x<1,0<x<249,x<0,1.634<x<2.634,no
810,blue-collar,divorced,professional.course,no,yes,no,telephone,aug,mon,success,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,x>77,1229<x<2459,x<1,0<x<249,0<x<1,1.634<x<2.634,no
811,self-employed,married,basic.9y,no,no,yes,telephone,jun,mon,success,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,57<x<77,2459<x<3688,x<1,0<x<249,3<x<5,x>3.634,yes
812,student,single,professional.course,no,yes,no,telephone,oct,mon,success,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,37<x<57,2459<x<3688,1<x<14,x>749,x<0,1.634<x<2.634,no
813,entrepreneur,married,illiterate,no,no,no,telephone,mar,fri,nonexistent,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,37<x<57,1229<x<2459,1<x<14,x>749,0<x<1,0.634<x<1.634,no
814,blue-collar,married,high.school,no,yes,yes,cellular,jul,thu,nonexistent,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,17<x<37,1229<x<2459,x<1,0<x<249,1<x<3,x>3.634,no
815,retired,single,basic.4y,no,yes,no,telephone,aug,fri,failure,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,57<x<77,2459<x<3688,x<1,x<0,1<x<3,x>3.634,no
816,admin.,single,university.degree,no,no,no,cellular,oct,tue,failure,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,57<x<77,2459<x<3688,1<x<14,x<0,0<x<1,x>3.634,no
817,housemaid,divorced,professional.course,no,yes,no,cellular,apr,mon,nonexistent,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,x>77,x<0,x<1,0<x<249,x<0,x>3.634,no
818,retired,divorced,basic.4y,no,yes,yes,cellular,dec,fri,failure,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,17<x<37,x<0,1<x<14,0<x<249,1<x<3,0.634<x<1.634,yes
819,blue-collar,divorced,high.school,no,no,no,telephone,jun,fri,failure,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,17<x<37,0<x<1229,1<x<14,x>749,1<x<3,0.634<x<1.634,no
820,blue-collar,single,illiterate,no,yes,yes,telephone,apr,thu,nonexistent,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,57<x<77,2459<x<3688,x<1,x<0,0<x<1,1.634<x<2.634,no
821,technician,divorced,university.degree,no,no,no,cellular,jun,fri,failure,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,37<x<57,2459<x<3688,1<x<14,x>749,0<x<1,1.634<x<2.634,no
822,services,divorced,basic.4y,no,yes,no,telephone,mar,tue,success,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,17<x<37,2459<x<3688,1<x<14,x>749,0<x<1,1.634<x<2.634,no
823,blue-collar,single,basic.9y,no,yes,no,cellular,may,wed,nonexistent,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,x>77,x<0,1<x<14,x>749,1<x<3,1.634<x<2.634,no
824,entrepreneur,single,illiterate,no,yes,no,telephone,apr,thu,nonexistent,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,17<x<37,0<x<1229,x<1,x<0,3<x<5,x>3.634,no
825,student,married,basic.4y,no,no,yes,cellular,jul,mon,nonexistent,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,37<x<57,2459<x<3688,1<x<14,x>749,3<x<5,x>3.634,no
826,technician,single,university.degree,no,yes,no,cellular,oct,wed,failure,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,17<x<37,1229<x<2459,x<1,x<0,1<x<3,x>3.634,no
827,self-employed,divorced,high.school,no,no,yes,telephone,jul,tue,failure,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,37<x<57,1229<x<2459,1<x<14,x<0,3<x<5,1.634<x<2.634,no
828,unemployed,divorced,basic.4y,no,yes,no,cellular,dec,tue,success,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,x>77,0<x<1229,x<1,0<x<249,1<x<3,x>3.634,yes
829,management,married,basic.9y,no,yes,no,telephone,jun,mon,success,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,57<x<77,1229<x<2459,1<x<14,x<0,1<x<3,0.634<x<1.634,yes
830,technician,divorced,basic.9y,no,yes,yes,telephone,aug,thu,success,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,x>77,2459<x<3688,1<x<14,x>749,1<x<3,1.634<x<2.634,no
831,student,single,professional.course,no,yes,yes,cellular,dec,wed,success,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,57<x<77,1229<x<2459,1<x<14,x<0,0<x<1,0.634<x<1.634,yes
832,services,married,illiterate,no,no,yes,cellular,oct,wed,failure,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,x>77,2459<x<3688,x<1,0<x<249,x<0,1.634<x<2.634,no
833,technician,single,illiterate,no,yes,yes,telephone,may,tue,nonexistent,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,x>77,1229<x<2459,x<1,x>749,3<x<5,x>3.634,no
834,retired,married,basic.4y,no,yes,yes,telephone,nov,wed,success,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,37<x<57,0<x<1229,1<x<14,0<x<249,x<0,x>3.634,no
835,services,single,basic.4y,no,no,no,telephone,apr,wed,failure,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,17<x<37,0<x<1229,x<1,x<0,0<x<1,x>3.634,no
836,admin.,married,basic.6y,no,no,no,cellular,sep,mon,nonexistent,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,57<x<77,2459<x<3688,x<1,x<0,1<x<3,1.634<x<2.634,no
837,self-employed,single,university.degree,no,no,yes,cellular,mar,fri,failure,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,17<x<37,0<x<1229,x<1,x>749,3<x<5,x>3.634,no
838,housemaid,divorced,high.school,no,no,yes,telephone,jun,mon,failure,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,57<x<77,2459<x<3688,x<1,x>749,3<x<5,0.634<x<1.634,no
839,self-employed,married,basic.9y,no,no,yes,telephone,jun,mon,failure,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,x>77,0<x<1229,1<x<14,x>749,3<x<5,1.634<x<2.634,no
840,unemployed,married,basic.4y,no,no,no,cellular,may,mon,failure,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,37<x<57,1229<x<2459,x<1,x>749,3<x<5,0.634<x<1.634,no
841,admin.,single,professional.course,no,yes,yes,telephone,jul,wed,nonexistent,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,x>77,0<x<1229,1<x<14,x<0,x<0,0.634<x<1.634,no
842,entrepreneur,married,basic.9y,no,yes,yes,cellular,jun,thu,failure,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,37<x<57,2459<x<3688,x<1,x<0,1<x<3,1.634<x<2.634,no
843,unemployed,divorced,illiterate,no,yes,yes,cellular,apr,fri,success,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,17<x<37,x<0,1<x<14,x<0,0<x<1,x>3.634,no
844,entrepreneur,married,basic.6y,no,no,no,telephone,dec,thu,success,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,37<x<57,2459<x<3688,1<x<14,0<x<249,1<x<3,1.634<x<2.634,no
845,technician,divorced,basic.6y,no,yes,no,cellular,apr,thu,nonexistent,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,17<x<37,0<x<1229,x<1,0<x<249,1<x<3,x>3.634,no
846,retired,married,basic.4y,no,no,yes,cellular,oct,mon,success,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,37<x<57,2459<x<3688,x<1,0<x<249,0<x<1,1.634<x<2.634,no
847,admin.,married,basic.6y,no,no,yes,cellular,dec,thu,failure,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,57<x<77,2459<x<3688,x<1,x<0,x<0,1.634<x<2.634,no
848,technician,married,basic.9y,no,yes,no,cellular,aug,wed,nonexistent,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,x>77,2459<x<3688,1<x<14,0<x<249,0<x<1,0.634<x<1.634,no
849,student,married,basic.4y,no,no,no,telephone,oct,tue,failure,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,x>77,0<x<1229,1<x<14,0<x<249,1<x<3,x>3.634,no
850,unemployed,single,basic.6y,no,no,yes,telephone,dec,mon,nonexistent,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,17<x<37,2459<x<3688,x<1,x>749,3<x<5,1.634<x<2.634,no
851,blue-collar,divorced,professional.course,no,yes,yes,telephone,nov,mon,nonexistent,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,37<x<57,x<0,1<x<14,x>749,3<x<5,0.634<x<1.634,no
852,admin.,married,basic.9y,no,no,yes,cellular,aug,fri,success,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,57<x<77,2459<x<3688,x<1,0<x<249,3<x<5,x>3.634,no
853,student,single,illiterate,no,no,yes,telephone,may,fri,nonexistent,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,57<x<77,x<0,x<1,x>749,1<x<3,x>3.634,no
854,blue-collar,divorced,high.school,no,yes,yes,cellular,oct,fri,success,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,57<x<77,x<0,x<1,0<x<249,1<x<3,0.634<x<1.634,no
855,housemaid,married,basic.6y,no,no,yes,cellular,dec,fri,failure,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,x>77,2459<x<3688,1<x<14,0<x<249,1<x<3,1.634<x<2.634,no
856,unemployed,divorced,high.school,no,no,yes,telephone,oct,wed,failure,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,17<x<37,0<x<1229,x<1,x>749,0<x<1,x>3.634,no
857,technician,married,basic.6y,no,no,yes,telephone,jul,mon,nonexistent,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,37<x<57,2459<x<3688,x<1,x<0,3<x<5,x>3.634,no
858,entrepreneur,single,illiterate,no,yes,no,telephone,jun,wed,failure,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,x>77,1229<x<2459,x<1,x<0,0<x<1,x>3.634,no
859,management,married,university.degree,no,no,no,cellular,aug,wed,nonexistent,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,37<x<57,x<0,x<1,0<x<249,x<0,x>3.634,no
860,services,married,university.degree,no,no,no,telephone,dec,thu,nonexistent,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,x>77,1229<x<2459,1<x<14,0<x<249,1<x<3,x>3.634,no
861,technician,divorced,high.school,no,no,no,cellular,oct,fri,failure,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,x>77,2459<x<3688,1<x<14,0<x<249,3<x<5,x>3.634,no
862,retired,married,university.degree,no,no,yes,cellular,dec,mon,success,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,x>77,x<0,1<x<14,x<0,3<x<5,1.634<x<2.634,no
863,retired,divorced,university.degree,no,yes,no,telephone,jul,wed,success,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,57<x<77,0<x<1229,1<x<14,x<0,x<0,0.634<x<1.634,no
864,self-employed,divorced,illiterate,no,no,yes,telephone,jun,thu,nonexistent,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,57<x<77,2459<x<3688,1<x<14,x<0,3<x<5,0.634<x<1.634,no
865,entrepreneur,divorced,professional.course,no,yes,yes,telephone,dec,wed,nonexistent,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,x>77,2459<x<3688,x<1,x>749,x<0,1.634<x<2.634,no
866,entrepreneur,divorced,university.degree,no,no,yes,cellular,sep,mon,failure,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,x>77,0<x<1229,x<1,x<0,3<x<5,0.634<x<1.634,no
867,retired,single,basic.6y,no,yes,no,telephone,may,wed,success,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,17<x<37,1229<x<2459,x<1,x<0,0<x<1,x>3.634,no
868,admin.,single,professional.course,no,yes,no,cellular,nov,mon,failure,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,x>77,x<0,1<x<14,x<0,0<x<1,1.634<x<2.634,no
869,housemaid,single,basic.9y,no,yes,no,cellular,oct,wed,failure,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,57<x<77,x<0,x<1,x<0,1<x<3,0.634<x<1.634,no
870,self-employed,married,basic.9y,no,yes,yes,cellular,jun,tue,failure,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,17<x<37,x<0,1<x<14,0<x<249,1<x<3,1.634<x<2.634,no
871,management,married,university.degree,no,no,yes,telephone,jun,fri,nonexistent,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,37<x<57,x<0,1<x<14,0<x<249,1<x<3,1.634<x<2.634,no
872,blue-collar,married,basic.9y,no,yes,yes,cellular,aug,thu,failure,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,37<x<57,0<x<1229,x<1,x<0,0<x<1,0.634<x<1.634,no
873,admin.,single,high.school,no,yes,no,telephone,oct,mon,failure,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,x>77,1229<x<2459,x<1,x>749,x<0,0.634<x<1.634,no
874,services,married,illiterate,no,yes,no,telephone,may,tue,failure,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,57<x<77,2459<x<3688,1<x<14,x>749,3<x<5,0.634<x<1.634,no
875,retired,divorced,university.degree,no,yes,yes,cellular,aug,wed,nonexistent,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,x>77,2459<x<3688,x<1,x<0,1<x<3,1.634<x<2.634,no
876,unemployed,single,high.school,no,no,yes,cellular,oct,fri,nonexistent,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,37<x<57,x<0,1<x<14,x<0,1<x<3,0.634<x<1.634,no
877,management,married,high.school,no,yes,no,telephone,mar,mon,success,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,17<x<37,x<0,1<x<14,x<0,3<x<5,x>3.634,no
878,services,single,illiterate,no,no,no,telephone,sep,wed,nonexistent,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,57<x<77,2459<x<3688,x<1,x>749,3<x<5,1.634<x<2.634,no
879,self-employed,married,basic.6y,no,no,yes,cellular,dec,fri,failure,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,57<x<77,0<x<1229,x<1,x<0,1<x<3,0.634<x<1.634,no
880,technician,married,university.degree,no,no,yes,cellular,may,fri,nonexistent,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,x>77,0<x<1229,x<1,0<x<249,3<x<5,0.634<x<1.634,no
881,technician,married,basic.9y,no,yes,yes,telephone,sep,thu,nonexistent,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,57<x<77,0<x<1229,x<1,x<0,3<x<5,1.634<x<2.634,yes
882,services,single,basic.9y,no,no,no,telephone,mar,wed,failure,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,57<x<77,0<x<1229,1<x<14,x<0,1<x<3,0.634<x<1.634,no
883,housemaid,married,university.degree,no,yes,no,cellular,dec,mon,success,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,x>77,0<x<1229,1<x<14,0<x<249,1<x<3,0.634<x<1.634,no
884,entrepreneur,married,basic.6y,no,yes,no,cellular,oct,thu,success,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,x>77,0<x<1229,x<1,0<x<249,0<x<1,1.634<x<2.634,no
885,housemaid,divorced,illiterate,no,no,yes,telephone,oct,fri,failure,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,x>77,1229<x<2459,x<1,x<0,1<x<3,1.634<x<2.634,no
886,technician,single,university.degree,no,yes,yes,cellular,oct,wed,nonexistent,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,37<x<57,x<0,1<x<14,x>749,x<0,x>3.634,no
887,blue-collar,divorced,professional.course,no,no,no,telephone,mar,tue,nonexistent,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,x>77,0<x<1229,1<x<14,x>749,1<x<3,0.634<x<1.634,no
888,self-employed,single,high.school,no,no,no,cellular,jun,tue,failure,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,17<x<37,x<0,x<1,x<0,x<0,1.634<x<2.634,no
889,housemaid,single,illiterate,no,no,yes,cellular,oct,thu,success,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,x>77,x<0,1<x<14,x<0,3<x<5,x>3.634,no
890,blue-collar,single,high.school,no,yes,no,cellular,sep,thu,success,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,17<x<37,2459<x<3688,x<1,x<0,3<x<5,0.634<x<1.634,no
891,admin.,single,basic.9y,no,yes,yes,cellular,mar,thu,success,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,x>77,x<0,1<x<14,x>749,3<x<5,x>3.634,no
892,services,divorced,high.school,no,no,no,telephone,mar,mon,failure,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,57<x<77,x<0,x<1,x<0,1<x<3,1.634<x<2.634,no
893,technician,married,basic.6y,no,no,yes,cellular,oct,fri,failure,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,57<x<77,2459<x<3688,1<x<14,0<x<249,1<x<3,1.634<x<2.634,no
894,self-employed,married,professional.course,no,no,no,telephone,mar,wed,success,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,57<x<77,x<0,x<1,x>749,0<x<1,1.634<x<2.634,no
895,admin.,married,basic.9y,no,yes,yes,cellular,nov,fri,nonexistent,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,x>77,2459<x<3688,x<1,0<x<249,3<x<5,0.634<x<1.634,no
896,housemaid,divorced,basic.9y,no,yes,yes,cellular,oct,tue,success,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,x>77,2459<x<3688,1<x<14,x>749,0<x<1,0.634<x<1.634,no
897,self-employed,single,university.degree,no,no,yes,telephone,jul,tue,success,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,17<x<37,x<0,1<x<14,x>749,0<x<1,x>3.634,no
898,services,single,basic.6y,no,no,no,cellular,mar,fri,failure,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,37<x<57,x<0,1<x<14,x>749,x<0,1.634<x<2.634,no
899,retired,divorced,basic.4y,no,yes,no,cellular,jun,tue,success,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,57<x<77,1229<x<2459,1<x<14,0<x<249,1<x<3,1.634<x<2.634,yes
900,management,single,university.degree,no,yes,yes,cellular,mar,thu,nonexistent,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,57<x<77,0<x<1229,x<1,0<x<249,0<x<1,x>3.634,no
901,services,divorced,basic.9y,no,no,yes,telephone,may,mon,success,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,x>77,x<0,1<x<14,x<0,3<x<5,1.634<x<2.634,no
902,entrepreneur,single,basic.4y,no,no,yes,telephone,jul,thu,failure,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,x>77,x<0,x<1,x>749,1<x<3,1.634<x<2.634,no
903,services,single,high.school,no,yes,yes,telephone,may,tue,failure,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,57<x<77,0<x<1229,x<1,x<0,x<0,x>3.634,no
904,unemployed,married,university.degree,no,yes,yes,telephone,dec,thu,nonexistent,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,57<x<77,2459<x<3688,x<1,x<0,3<x<5,x>3.634,no
905,student,married,basic.6y,no,no,yes,telephone,nov,thu,success,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,57<x<77,x<0,x<1,x<0,1<x<3,0.634<x<1.634,no
906,student,single,high.school,no,no,no,telephone,dec,mon,failure,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,37<x<57,0<x<1229,x<1,x>749,1<x<3,1.634<x<2.634,no
907,self-employed,married,basic.4y,no,no,no,telephone,nov,mon,nonexistent,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,17<x<37,1229<x<2459,x<1,0<x<249,0<x<1,1.634<x<2.634,no
908,student,divorced,high.school,no,yes,no,cellular,mar,tue,nonexistent,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,x>77,0<x<1229,x<1,x<0,1<x<3,1.634<x<2.634,no
909,entrepreneur,divorced,professional.course,no,yes,yes,cellular,dec,tue,success,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,17<x<37,2459<x<3688,x<1,x>749,3<x<5,1.634<x<2.634,no
910,technician,divorced,university.degree,no,no,no,telephone,jun,fri,nonexistent,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,17<x<37,1229<x<2459,x<1,x<0,x<0,0.634<x<1.634,no
911,services,divorced,university.degree,no,yes,no,cellular,jun,mon,failure,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,x>77,x<0,x<1,0<x<249,x<0,0.634<x<1.634,no
912,services,married,professional.course,no,no,no,cellular,aug,wed,nonexistent,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,x>77,2459<x<3688,1<x<14,x<0,x<0,1.634<x<2.634,no
913,management,single,professional.course,no,no,no,telephone,aug,wed,nonexistent,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,37<x<57,1229<x<2459,x<1,x>749,1<x<3,1.634<x<2.634,no
914,technician,married,basic.6y,no,yes,yes,cellular,jun,fri,failure,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,17<x<37,2459<x<3688,1<x<14,x>749,0<x<1,1.634<x<2.634,no
915,admin.,divorced,basic.4y,no,yes,yes,cellular,apr,mon,nonexistent,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,57<x<77,0<x<1229,1<x<14,x>749,3<x<5,1.634<x<2.634,no
916,self-employed,divorced,illiterate,no,yes,yes,cellular,jul,fri,failure,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,x>77,1229<x<2459,x<1,0<x<249,1<x<3,x>3.634,no
917,entrepreneur,divorced,high.school,no,yes,no,cellular,aug,mon,nonexistent,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,x>77,0<x<1229,x<1,0<x<249,x<0,1.634<x<2.634,no
918,unemployed,married,basic.6y,no,no,no,telephone,aug,thu,success,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,17<x<37,0<x<1229,1<x<14,x>749,1<x<3,1.634<x<2.634,no
919,retired,divorced,basic.9y,no,no,no,cellular,mar,thu,nonexistent,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,37<x<57,x<0,x<1,0<x<249,1<x<3,0.634<x<1.634,no
920,technician,married,basic.6y,no,no,no,telephone,dec,wed,failure,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,17<x<37,x<0,x<1,x<0,3<x<5,0.634<x<1.634,no
921,entrepreneur,married,professional.course,no,yes,no,cellular,aug,tue,success,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,57<x<77,x<0,x<1,0<x<249,0<x<1,x>3.634,yes
922,self-employed,single,basic.6y,no,no,yes,telephone,may,fri,nonexistent,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,17<x<37,1229<x<2459,1<x<14,x>749,0<x<1,0.634<x<1.634,no
923,entrepreneur,single,professional.course,no,no,no,cellular,jun,mon,nonexistent,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,57<x<77,x<0,1<x<14,0<x<249,0<x<1,x>3.634,no
924,entrepreneur,single,university.degree,no,no,no,cellular,oct,mon,success,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,x>77,1229<x<2459,1<x<14,x<0,0<x<1,x>3.634,no
925,technician,single,professional.course,no,yes,yes,telephone,dec,fri,success,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,x>77,2459<x<3688,1<x<14,x>749,1<x<3,0.634<x<1.634,no
926,admin.,divorced,basic.4y,no,yes,yes,cellular,nov,mon,nonexistent,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,17<x<37,x<0,x<1,x>749,3<x<5,x>3.634,no
927,unemployed,divorced,university.degree,no,no,no,telephone,jul,mon,nonexistent,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,57<x<77,1229<x<2459,1<x<14,x>749,3<x<5,x>3.634,no
928,retired,single,professional.course,no,yes,yes,cellular,may,wed,failure,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,x>77,0<x<1229,1<x<14,x>749,0<x<1,0.634<x<1.634,no
929,self-employed,single,basic.6y,no,no,yes,cellular,jul,thu,success,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,37<x<57,0<x<1229,x<1,x>749,1<x<3,0.634<x<1.634,yes
930,retired,single,professional.course,no,yes,no,cellular,jul,wed,failure,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,x>77,x<0,x<1,0<x<249,3<x<5,0.634<x<1.634,no
931,retired,divorced,professional.course,no,yes,yes,cellular,mar,fri,failure,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,17<x<37,1229<x<2459,x<1,0<x<249,3<x<5,x>3.634,no
932,entrepreneur,divorced,illiterate,no,yes,no,telephone,aug,mon,success,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,17<x<37,x<0,1<x<14,x>749,0<x<1,0.634<x<1.634,no
933,unemployed,married,illiterate,no,no,no,telephone,apr,fri,success,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,x>77,2459<x<3688,x<1,x<0,3<x<5,1.634<x<2.634,no
934,self-employed,single,high.school,no,no,no,telephone,apr,fri,failure,x<-3.4,x<92.20100000000001,x<-50.8,x<4963.6,57<x<77,2459<x<3688,x<1,x>749,x<0,x>3.634,no
