age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,class
17<x<37,admin.,single,high.school,no,no,no,telephone,aug,wed,0<x<1229,1<x<14,x>749,x<0,nonexistent,-2.9,92.201,-31.4,0.634<x<1.634,5076.2,yes
37<x<57,technician,married,professional.course,no,yes,no,cellular,nov,mon,0<x<1229,x<1,x>749,x<0,nonexistent,-0.1,93.2,-42,x>3.634,5195.8,no
17<x<37,admin.,divorced,university.degree,no,no,no,cellular,may,wed,0<x<1229,x<1,x>749,0<x<1,failure,-1.8,92.893,-46.2,0.634<x<1.634,5099.1,no
17<x<37,admin.,married,university.degree,no,no,no,cellular,oct,fri,0<x<1229,x<1,x>749,1<x<3,failure,-3.4,92.431,-26.9,0.634<x<1.634,5017.5,yes
37<x<57,housemaid,married,basic.4y,no,no,no,cellular,apr,mon,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,93.075,-47.1,0.634<x<1.634,5099.1,no
17<x<37,admin.,married,university.degree,no,yes,no,cellular,nov,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-0.1,93.2,-42,x>3.634,5195.8,no
17<x<37,services,married,basic.9y,no,yes,no,cellular,may,thu,0<x<1229,1<x<14,x>749,x<0,nonexistent,-1.8,92.893,-46.2,0.634<x<1.634,5099.1,no
37<x<57,technician,divorced,high.school,no,yes,no,telephone,nov,wed,0<x<1229,1<x<14,x>749,0<x<1,failure,-0.1,93.2,-42,x>3.634,5195.8,no
37<x<57,management,married,university.degree,no,yes,no,cellular,nov,wed,0<x<1229,1<x<14,x>749,x<0,nonexistent,-0.1,93.2,-42,x>3.634,5195.8,yes
57<x<77,self-employed,married,university.degree,no,yes,no,cellular,apr,thu,0<x<1229,1<x<14,0<x<249,0<x<1,success,-1.8,93.075,-47.1,0.634<x<1.634,5099.1,no
17<x<37,technician,single,university.degree,no,no,no,cellular,jul,fri,0<x<1229,1<x<14,x>749,x<0,nonexistent,-2.9,92.469,-33.6,0.634<x<1.634,5076.2,yes
17<x<37,admin.,married,high.school,no,no,no,cellular,may,thu,0<x<1229,1<x<14,x>749,x<0,nonexistent,-1.8,92.893,-46.2,0.634<x<1.634,5099.1,no
37<x<57,housemaid,married,basic.4y,no,no,no,cellular,nov,tue,0<x<1229,x<1,x>749,x<0,nonexistent,-0.1,93.2,-42,x>3.634,5195.8,no
17<x<37,technician,divorced,professional.course,no,yes,no,cellular,apr,thu,0<x<1229,x<1,x>749,0<x<1,failure,-1.8,93.075,-47.1,0.634<x<1.634,5099.1,no
17<x<37,services,married,basic.9y,no,no,no,cellular,may,tue,0<x<1229,1<x<14,x>749,x<0,nonexistent,-1.8,92.893,-46.2,0.634<x<1.634,5099.1,no
x>77,retired,married,basic.4y,no,yes,no,cellular,mar,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,93.369,-34.8,0.634<x<1.634,5008.7,yes
17<x<37,entrepreneur,single,university.degree,no,yes,no,cellular,nov,wed,0<x<1229,x<1,x>749,x<0,nonexistent,-0.1,93.2,-42,x>3.634,5195.8,yes
17<x<37,management,single,university.degree,no,yes,no,cellular,may,wed,0<x<1229,x<1,x>749,0<x<1,failure,-1.8,92.893,-46.2,0.634<x<1.634,5099.1,no
37<x<57,blue-collar,divorced,professional.course,no,yes,no,cellular,may,mon,0<x<1229,1<x<14,x>749,x<0,nonexistent,-1.8,92.893,-46.2,0.634<x<1.634,5099.1,no
17<x<37,admin.,single,high.school,no,yes,yes,cellular,nov,fri,0<x<1229,x<1,x>749,x<0,nonexistent,-0.1,93.2,-42,x>3.634,5195.8,no
17<x<37,admin.,married,university.degree,no,yes,no,cellular,may,thu,0<x<1229,x<1,x>749,0<x<1,failure,-1.8,92.893,-46.2,0.634<x<1.634,5099.1,no
17<x<37,technician,married,professional.course,no,no,no,telephone,aug,wed,0<x<1229,x<1,x<0,3<x<5,success,-1.7,94.027,-38.3,0.634<x<1.634,4991.6,no
57<x<77,retired,divorced,high.school,no,yes,no,cellular,jun,tue,0<x<1229,1<x<14,x>749,x<0,nonexistent,-2.9,92.963,-40.8,0.634<x<1.634,5076.2,no
17<x<37,blue-collar,married,professional.course,no,yes,no,cellular,nov,tue,0<x<1229,1<x<14,x>749,x<0,nonexistent,-0.1,93.2,-42,x>3.634,5195.8,no
17<x<37,blue-collar,married,basic.9y,no,yes,no,cellular,may,wed,0<x<1229,1<x<14,x>749,0<x<1,failure,-1.8,92.893,-46.2,0.634<x<1.634,5099.1,no
17<x<37,unemployed,single,university.degree,no,no,no,cellular,nov,thu,0<x<1229,1<x<14,x>749,x<0,nonexistent,-0.1,93.2,-42,x>3.634,5195.8,no
37<x<57,self-employed,married,university.degree,no,no,no,cellular,nov,fri,0<x<1229,1<x<14,x>749,x<0,nonexistent,-0.1,93.2,-42,x>3.634,5195.8,no
17<x<37,blue-collar,single,basic.6y,no,no,no,cellular,may,wed,0<x<1229,1<x<14,x>749,x<0,nonexistent,-1.8,92.893,-46.2,0.634<x<1.634,5099.1,yes
17<x<37,admin.,single,university.degree,no,no,no,cellular,oct,mon,0<x<1229,x<1,x>749,0<x<1,failure,-3.4,92.431,-26.9,0.634<x<1.634,5017.5,no
37<x<57,admin.,married,university.degree,no,no,no,cellular,apr,mon,0<x<1229,1<x<14,x>749,1<x<3,failure,-1.8,93.075,-47.1,0.634<x<1.634,5099.1,no
17<x<37,self-employed,married,university.degree,no,no,yes,cellular,may,mon,0<x<1229,1<x<14,x>749,0<x<1,failure,-1.8,92.893,-46.2,0.634<x<1.634,5099.1,no
17<x<37,student,single,basic.6y,no,yes,no,cellular,mar,tue,0<x<1229,x<1,0<x<249,1<x<3,success,-1.8,93.369,-34.8,0.634<x<1.634,5008.7,yes
57<x<77,retired,divorced,university.degree,no,yes,no,cellular,aug,wed,0<x<1229,1<x<14,x>749,0<x<1,failure,-2.9,92.201,-31.4,0.634<x<1.634,5076.2,no
17<x<37,technician,single,university.degree,no,no,yes,telephone,sep,fri,0<x<1229,x<1,x>749,x<0,nonexistent,-1.1,94.199,-37.5,0.634<x<1.634,4963.6,yes
17<x<37,technician,single,university.degree,no,yes,no,cellular,nov,mon,0<x<1229,x<1,x>749,x<0,nonexistent,-0.1,93.2,-42,x>3.634,5195.8,yes
37<x<57,self-employed,married,university.degree,no,yes,no,cellular,apr,thu,0<x<1229,x<1,x>749,0<x<1,failure,-1.8,93.075,-47.1,0.634<x<1.634,5099.1,no
37<x<57,admin.,married,university.degree,no,yes,no,cellular,nov,wed,0<x<1229,1<x<14,x>749,0<x<1,failure,-0.1,93.2,-42,x>3.634,5195.8,no
17<x<37,self-employed,divorced,basic.9y,no,yes,no,cellular,nov,tue,0<x<1229,x<1,x>749,x<0,nonexistent,-0.1,93.2,-42,x>3.634,5195.8,no
37<x<57,entrepreneur,divorced,basic.9y,no,yes,yes,cellular,may,tue,0<x<1229,1<x<14,x>749,x<0,nonexistent,-1.8,92.893,-46.2,0.634<x<1.634,5099.1,no
57<x<77,retired,single,university.degree,no,yes,no,telephone,sep,mon,0<x<1229,1<x<14,x>749,x<0,nonexistent,-3.4,92.379,-29.8,0.634<x<1.634,5017.5,no
17<x<37,admin.,single,university.degree,no,yes,no,cellular,apr,fri,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,93.075,-47.1,0.634<x<1.634,5099.1,no
17<x<37,technician,single,university.degree,no,yes,no,cellular,may,wed,0<x<1229,x<1,x>749,0<x<1,failure,-1.8,92.893,-46.2,0.634<x<1.634,5099.1,no
17<x<37,technician,married,professional.course,no,yes,no,cellular,may,fri,0<x<1229,1<x<14,x>749,x<0,nonexistent,-1.8,92.893,-46.2,0.634<x<1.634,5099.1,no
37<x<57,admin.,divorced,university.degree,no,yes,no,cellular,may,mon,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.893,-46.2,0.634<x<1.634,5099.1,yes
17<x<37,admin.,married,high.school,no,yes,yes,telephone,may,mon,0<x<1229,1<x<14,x>749,x<0,nonexistent,-1.8,92.893,-46.2,0.634<x<1.634,5099.1,no
37<x<57,housemaid,married,basic.9y,no,yes,yes,cellular,nov,mon,0<x<1229,x<1,x>749,x<0,nonexistent,-0.1,93.2,-42,x>3.634,5195.8,no
37<x<57,blue-collar,married,professional.course,no,no,no,telephone,aug,mon,0<x<1229,1<x<14,x>749,x<0,nonexistent,-2.9,92.201,-31.4,0.634<x<1.634,5076.2,no
17<x<37,blue-collar,married,basic.6y,no,yes,no,cellular,apr,mon,0<x<1229,1<x<14,x>749,0<x<1,failure,-1.8,93.075,-47.1,0.634<x<1.634,5099.1,yes
37<x<57,technician,married,university.degree,no,no,no,cellular,may,fri,0<x<1229,1<x<14,x>749,x<0,nonexistent,-1.8,92.893,-46.2,0.634<x<1.634,5099.1,no
37<x<57,technician,married,professional.course,no,no,no,cellular,may,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-1.8,92.893,-46.2,0.634<x<1.634,5099.1,no
37<x<57,services,married,high.school,no,no,no,cellular,nov,thu,0<x<1229,x<1,x>749,x<0,nonexistent,-0.1,93.2,-42,x>3.634,5195.8,no
37<x<57,blue-collar,married,basic.9y,no,no,yes,cellular,apr,mon,0<x<1229,1<x<14,x>749,x<0,nonexistent,-1.8,93.075,-47.1,0.634<x<1.634,5099.1,no
37<x<57,services,married,high.school,no,yes,no,cellular,nov,tue,0<x<1229,x<1,x>749,x<0,nonexistent,-0.1,93.2,-42,x>3.634,5195.8,no
37<x<57,services,married,basic.9y,no,no,yes,cellular,may,wed,0<x<1229,1<x<14,x>749,x<0,nonexistent,-1.8,92.893,-46.2,0.634<x<1.634,5099.1,no
17<x<37,admin.,divorced,professional.course,no,yes,yes,cellular,may,mon,0<x<1229,1<x<14,x>749,x<0,nonexistent,-1.8,92.893,-46.2,0.634<x<1.634,5099.1,no
17<x<37,services,divorced,high.school,no,yes,no,cellular,nov,tue,0<x<1229,1<x<14,x>749,0<x<1,failure,-0.1,93.2,-42,x>3.634,5195.8,no
x>77,housemaid,married,basic.4y,no,yes,yes,cellular,apr,tue,0<x<1229,x<1,0<x<249,0<x<1,success,-1.8,93.749,-34.6,0.634<x<1.634,5008.7,yes
57<x<77,retired,married,university.degree,no,yes,no,telephone,apr,thu,0<x<1229,1<x<14,x>749,x<0,nonexistent,-1.8,93.075,-47.1,0.634<x<1.634,5099.1,no
17<x<37,admin.,divorced,high.school,no,no,no,cellular,nov,tue,0<x<1229,1<x<14,0<x<249,1<x<3,success,-3.4,92.649,-30.1,0.634<x<1.634,5017.5,no
37<x<57,management,married,university.degree,no,no,no,cellular,nov,mon,0<x<1229,1<x<14,0<x<249,1<x<3,failure,-3.4,92.649,-30.1,0.634<x<1.634,5017.5,yes
37<x<57,technician,married,university.degree,no,yes,no,telephone,nov,fri,0<x<1229,1<x<14,x>749,x<0,nonexistent,-0.1,93.2,-42,x>3.634,5195.8,no
17<x<37,student,single,basic.4y,no,yes,no,cellular,sep,wed,0<x<1229,1<x<14,0<x<249,1<x<3,success,-1.1,94.199,-37.5,0.634<x<1.634,4963.6,yes
17<x<37,admin.,married,basic.6y,no,yes,no,cellular,may,fri,0<x<1229,1<x<14,x>749,0<x<1,failure,-1.8,92.893,-46.2,0.634<x<1.634,5099.1,no
17<x<37,admin.,married,high.school,no,no,no,cellular,nov,thu,0<x<1229,1<x<14,x>749,x<0,nonexistent,-0.1,93.2,-42,x>3.634,5195.8,no
37<x<57,services,divorced,professional.course,no,no,no,telephone,may,mon,0<x<1229,1<x<14,x>749,x<0,nonexistent,-1.8,92.893,-46.2,0.634<x<1.634,5099.1,no
